,GEO_ID,FSRR2010
60,0500000US46121,
61,0500000US46123,60
62,0500000US46125,58.2
63,0500000US46127,66.2
64,0500000US46129,62.1
65,0500000US46135,69.9
66,0500000US46137,
1,0500000US15009,49
2,0500000US15005,0
3,0500000US15007,52.1
4,0500000US15001,52.7
5,0500000US15003,71
1,0500000US41003,73.1
2,0500000US41005,70.2
3,0500000US41007,52.7
4,0500000US41009,66.3
5,0500000US41011,63
6,0500000US41013,62
7,0500000US41015,53.1
8,0500000US41017,59.1
9,0500000US41019,64.3
10,0500000US41021,52.6
11,0500000US41023,57.3
12,0500000US41025,62.2
13,0500000US41027,65.9
14,0500000US41029,66.3
15,0500000US41031,51.8
16,0500000US41033,64.1
17,0500000US41035,59.1
18,0500000US41037,55.8
19,0500000US41039,68.8
20,0500000US41041,43.2
21,0500000US41043,68.3
22,0500000US41045,67.2
23,0500000US41047,68.8
24,0500000US41049,43.9
25,0500000US41051,70.5
26,0500000US41053,70.4
27,0500000US41055,52.4
28,0500000US41057,40.7
29,0500000US41059,62
30,0500000US41061,66.2
31,0500000US41063,50.5
32,0500000US41065,62.3
33,0500000US41067,72.5
34,0500000US41069,46.1
35,0500000US41071,67.1
36,0500000US41001,58.1
1,0500000US45089,59.8
2,0500000US45091,73.3
3,0500000US45001,60.2
4,0500000US45003,66.3
5,0500000US45005,46
6,0500000US45007,68.2
7,0500000US45009,54.7
8,0500000US45011,61.1
9,0500000US45013,53.5
10,0500000US45015,65.5
11,0500000US45017,66.3
12,0500000US45019,63.7
13,0500000US45021,67.2
14,0500000US45023,67.5
15,0500000US45025,61.4
16,0500000US45027,58.1
17,0500000US45029,62.5
18,0500000US45031,63.7
19,0500000US45033,58.6
20,0500000US45035,69.4
21,0500000US45037,68.6
22,0500000US45039,64.2
23,0500000US45041,65
24,0500000US45043,54.4
25,0500000US45045,71.7
26,0500000US45047,66.2
27,0500000US45049,42.5
28,0500000US45051,50.5
29,0500000US45053,46.7
30,0500000US45055,68.9
31,0500000US45057,72.3
32,0500000US45059,60.6
33,0500000US45061,56.8
34,0500000US45063,71.9
35,0500000US45065,49
36,0500000US45067,60.1
37,0500000US45069,60.3
38,0500000US45071,64.2
39,0500000US45073,62.7
40,0500000US45075,57.3
41,0500000US45077,68.6
42,0500000US45079,69.9
43,0500000US45081,63.2
44,0500000US45083,66.1
45,0500000US45085,67
46,0500000US45087,64.1
1,0500000US49005,70.8
2,0500000US49003,71.2
3,0500000US49007,57.6
4,0500000US49009,27.1
5,0500000US49011,76.5
6,0500000US49013,0
7,0500000US49015,59.5
8,0500000US49017,39.4
9,0500000US49019,56.7
10,0500000US49021,57.8
11,0500000US49023,69.3
12,0500000US49025,36.6
13,0500000US49027,64.9
14,0500000US49029,67
15,0500000US49031,52
16,0500000US49033,23.7
17,0500000US49035,71.6
18,0500000US49037,56
19,0500000US49039,55.9
20,0500000US49041,64.9
21,0500000US49043,31.4
22,0500000US49045,70.3
23,0500000US49047,63.1
24,0500000US49049,73.4
25,0500000US49051,51.1
26,0500000US49053,62.7
27,0500000US49055,51.9
28,0500000US49057,68.8
29,0500000US49001,57.7
1,0500000US19001,74.4
2,0500000US19003,69.1
3,0500000US19005,63.5
4,0500000US19007,65
5,0500000US19009,74
6,0500000US19011,73.3
7,0500000US19013,74.6
8,0500000US19015,72.8
9,0500000US19017,80.1
10,0500000US19019,73.5
11,0500000US19021,73
12,0500000US19023,77.6
13,0500000US19025,69.9
14,0500000US19027,78.1
15,0500000US19029,73.4
16,0500000US19031,75.9
17,0500000US19033,73.5
18,0500000US19035,73.8
19,0500000US19037,76.9
20,0500000US19039,68.3
21,0500000US19041,71.3
22,0500000US19043,71.4
23,0500000US19045,74.2
24,0500000US19049,74.6
25,0500000US19051,70.4
26,0500000US19055,73.8
27,0500000US19057,72.5
28,0500000US19059,56.2
29,0500000US19061,78.7
30,0500000US19063,68.4
31,0500000US19065,75.2
32,0500000US19067,75.1
33,0500000US19069,70.5
34,0500000US19071,69.6
35,0500000US19073,69
36,0500000US19075,80.1
37,0500000US19077,65.9
38,0500000US19079,73
39,0500000US19081,72.6
40,0500000US19083,72.3
41,0500000US19085,70
42,0500000US19087,72.7
43,0500000US19089,74.4
44,0500000US19091,73.5
45,0500000US19093,73.4
46,0500000US19095,75.9
47,0500000US19097,71.6
48,0500000US19099,72.2
49,0500000US19103,74.9
50,0500000US19105,75.4
51,0500000US19107,71
52,0500000US19111,71.7
53,0500000US19113,73.1
54,0500000US19115,65.1
55,0500000US19119,75.3
56,0500000US19121,74.1
57,0500000US19123,70.3
58,0500000US19127,72.5
59,0500000US19129,70.9
60,0500000US19131,76.9
61,0500000US19135,66.5
62,0500000US19137,70.7
63,0500000US19141,75.2
64,0500000US19143,72.7
65,0500000US19145,71.1
66,0500000US19151,70.1
67,0500000US19157,67.5
68,0500000US19159,62.1
69,0500000US19161,68.5
70,0500000US19163,72.8
71,0500000US19167,79.2
72,0500000US19169,76.7
73,0500000US19179,70.5
74,0500000US19171,71.8
75,0500000US19175,68.7
76,0500000US19177,66.4
77,0500000US19183,74.2
78,0500000US19185,64.1
79,0500000US19187,71.2
80,0500000US19191,75.2
81,0500000US19193,71.4
82,0500000US19197,68.5
83,0500000US19101,68.9
84,0500000US19109,73.5
85,0500000US19117,66.6
86,0500000US19125,74.4
87,0500000US19133,69.6
88,0500000US19139,73.3
89,0500000US19147,69.7
90,0500000US19155,72.2
91,0500000US19165,76.1
92,0500000US19173,67.6
93,0500000US19181,75.1
94,0500000US19189,73
95,0500000US19195,74.5
96,0500000US19053,60.6
97,0500000US19149,76.4
98,0500000US19047,72.8
99,0500000US19153,73
1,0500000US44009,61.6
2,0500000US44005,65.1
3,0500000US44007,64.7
4,0500000US44001,72.8
5,0500000US44003,71.4
1,0500000US27001,40.7
2,0500000US27003,79.5
3,0500000US27005,59.7
4,0500000US27007,64.5
5,0500000US27009,76.4
6,0500000US27011,60.6
7,0500000US27013,74.9
8,0500000US27015,81.4
9,0500000US27017,70.8
10,0500000US27019,80.5
11,0500000US27021,46.7
12,0500000US27023,75.8
13,0500000US27025,78.7
14,0500000US27027,75.1
15,0500000US27035,60.2
16,0500000US27029,57.5
17,0500000US27031,36.4
18,0500000US27033,74.7
19,0500000US27037,78.8
20,0500000US27039,77.3
21,0500000US27043,72.8
22,0500000US27045,72.7
23,0500000US27047,75.6
24,0500000US27049,77
25,0500000US27051,66.5
26,0500000US27053,76.2
27,0500000US27055,78.2
28,0500000US27059,74.6
29,0500000US27061,57.9
30,0500000US27063,73.8
31,0500000US27065,68
32,0500000US27067,70
33,0500000US27069,63.3
34,0500000US27071,63.3
35,0500000US27073,71.2
36,0500000US27075,51.3
37,0500000US27077,29.8
38,0500000US27079,73.7
39,0500000US27081,68.1
40,0500000US27083,75.5
41,0500000US27085,79.2
42,0500000US27087,
43,0500000US27089,72.8
44,0500000US27091,74.6
45,0500000US27093,72.3
46,0500000US27095,75
47,0500000US27097,75.6
48,0500000US27099,75.3
49,0500000US27101,68.4
50,0500000US27103,80.1
51,0500000US27105,73.9
52,0500000US27107,68.2
53,0500000US27109,76.7
54,0500000US27111,61.2
55,0500000US27113,72.4
56,0500000US27115,56.3
57,0500000US27117,72.8
58,0500000US27119,68.6
59,0500000US27121,63.4
60,0500000US27123,75.6
61,0500000US27125,73.8
62,0500000US27127,76.5
63,0500000US27131,75.3
64,0500000US27133,78.3
65,0500000US27135,67.7
66,0500000US27137,68.3
67,0500000US27141,77
68,0500000US27143,77.4
69,0500000US27147,78.1
70,0500000US27149,76
71,0500000US27151,72.6
72,0500000US27157,73
73,0500000US27161,76.7
74,0500000US27163,80.4
75,0500000US27167,69.7
76,0500000US27169,76.6
77,0500000US27173,74.3
78,0500000US27139,79.6
79,0500000US27145,74.9
80,0500000US27153,62.8
81,0500000US27159,70.1
82,0500000US27165,69.3
83,0500000US27171,76.2
84,0500000US27041,63.8
85,0500000US27129,72.2
86,0500000US27057,50.3
87,0500000US27155,59.3
1,0500000US28001,62.7
2,0500000US28003,64.5
3,0500000US28005,53.5
4,0500000US28007,61.9
5,0500000US28009,52.8
6,0500000US28011,53.4
7,0500000US28013,58.5
8,0500000US28015,53.2
9,0500000US28017,64.7
10,0500000US28025,63.8
11,0500000US28019,61.7
12,0500000US28021,42.6
13,0500000US28023,54.3
14,0500000US28027,56.9
15,0500000US28029,62.9
16,0500000US28031,56.5
17,0500000US28033,71
18,0500000US28035,62.4
19,0500000US28037,53.8
20,0500000US28039,60
21,0500000US28041,54.3
22,0500000US28043,63
23,0500000US28045,52.1
24,0500000US28047,59
25,0500000US28049,62.6
26,0500000US28051,52.9
27,0500000US28053,55.4
28,0500000US28055,36.4
29,0500000US28057,63.4
30,0500000US28059,61.8
31,0500000US28063,38.2
32,0500000US28065,54.5
33,0500000US28067,61.3
34,0500000US28069,46
35,0500000US28071,54.7
36,0500000US28073,62.2
37,0500000US28075,61.4
38,0500000US28077,61.4
39,0500000US28079,59.3
40,0500000US28083,52.7
41,0500000US28085,67
42,0500000US28087,64.9
43,0500000US28089,68.3
44,0500000US28091,58.4
45,0500000US28093,62.1
46,0500000US28095,65.3
47,0500000US28097,62.1
48,0500000US28099,57.9
49,0500000US28101,60
50,0500000US28103,57.7
51,0500000US28105,61.1
52,0500000US28107,57.1
53,0500000US28109,61.9
54,0500000US28111,53.1
55,0500000US28113,59
56,0500000US28115,66.1
57,0500000US28117,64.7
58,0500000US28119,49.5
59,0500000US28121,70.2
60,0500000US28123,58.5
61,0500000US28125,49.9
62,0500000US28127,57.2
63,0500000US28129,53.7
64,0500000US28131,58.8
65,0500000US28133,54.5
66,0500000US28135,57.6
67,0500000US28137,65.8
68,0500000US28139,64
69,0500000US28141,62
70,0500000US28143,47.6
71,0500000US28145,67.9
72,0500000US28149,61.5
73,0500000US28151,57
74,0500000US28153,58.6
75,0500000US28157,40.1
76,0500000US28159,66
77,0500000US28163,60.9
78,0500000US28155,61.7
79,0500000US28161,60.3
80,0500000US28061,49.5
81,0500000US28147,62.6
82,0500000US28081,64.8
1,0500000US51001,35
2,0500000US51003,69.1
3,0500000US51005,68.4
4,0500000US51007,68.2
5,0500000US51009,67.2
6,0500000US51011,55.9
7,0500000US51013,73.3
8,0500000US51015,67.2
9,0500000US51017,47.6
10,0500000US51019,70.7
11,0500000US51021,60.2
12,0500000US51023,69.9
13,0500000US51025,53.5
14,0500000US51027,40.4
15,0500000US51029,53.6
16,0500000US51031,69.7
17,0500000US51035,60.6
18,0500000US51036,69.5
19,0500000US51037,56.8
20,0500000US51041,75.9
21,0500000US51043,64.8
22,0500000US51045,60.3
23,0500000US51047,69.9
24,0500000US51049,64.9
25,0500000US51051,52.3
26,0500000US51053,71.6
27,0500000US51057,48.5
28,0500000US51059,75.3
29,0500000US51061,68.4
30,0500000US51065,71.1
31,0500000US51067,65.4
32,0500000US51071,64.5
33,0500000US51073,58.6
34,0500000US51079,66.5
35,0500000US51081,68.4
36,0500000US51085,79.5
37,0500000US51087,74
38,0500000US51089,63.1
39,0500000US51093,72.6
40,0500000US51105,55.9
41,0500000US51095,72.3
42,0500000US51099,65.5
43,0500000US51101,68.1
44,0500000US51107,75
45,0500000US51109,63.2
46,0500000US51113,37.4
47,0500000US51115,20.4
48,0500000US51117,53.6
49,0500000US51121,69.7
50,0500000US51125,48.9
51,0500000US51131,36.3
52,0500000US51133,37.1
53,0500000US51137,63.9
54,0500000US51139,65.1
55,0500000US51141,58
56,0500000US51145,78.3
57,0500000US51147,61
58,0500000US51153,72.1
59,0500000US51155,64.3
60,0500000US51161,78.7
61,0500000US51163,64.8
62,0500000US51167,45.7
63,0500000US51169,54
64,0500000US51171,61.1
65,0500000US51175,64.2
66,0500000US51177,72.5
67,0500000US51181,58.5
68,0500000US51183,51
69,0500000US51187,66.2
70,0500000US51191,65.3
71,0500000US51195,43.8
72,0500000US51197,65.4
73,0500000US51199,73.4
74,0500000US51510,71.7
75,0500000US51530,65.3
76,0500000US51540,68.8
77,0500000US51550,76.3
78,0500000US51570,71.9
79,0500000US51580,67.7
80,0500000US51590,63.5
81,0500000US51595,65.7
82,0500000US51600,75.9
83,0500000US51610,75.6
84,0500000US51620,69
85,0500000US51630,65.1
86,0500000US51640,62.5
87,0500000US51650,69.4
88,0500000US51660,65.1
89,0500000US51670,67.5
90,0500000US51678,66.5
91,0500000US51680,68.4
92,0500000US51683,68.7
93,0500000US51685,70.9
94,0500000US51690,64.4
95,0500000US51700,68.2
96,0500000US51710,65.6
97,0500000US51720,59.1
98,0500000US51730,61.1
99,0500000US51735,80.8
100,0500000US51740,69.6
101,0500000US51750,65
102,0500000US51760,64.5
103,0500000US51770,68.1
104,0500000US51775,74.8
105,0500000US51790,69.3
106,0500000US51800,73.6
107,0500000US51810,71.7
108,0500000US51820,71.3
109,0500000US51830,64.8
110,0500000US51840,65.6
111,0500000US51063,64.3
112,0500000US51069,71.8
113,0500000US51077,61.4
114,0500000US51083,67.7
115,0500000US51091,46.7
116,0500000US51097,48.6
117,0500000US51103,41
118,0500000US51111,47.9
119,0500000US51119,32.2
120,0500000US51127,61.8
121,0500000US51159,51.6
122,0500000US51135,60.2
123,0500000US51143,66.3
124,0500000US51149,73.7
125,0500000US51165,66.8
126,0500000US51173,58.1
127,0500000US51179,73.8
128,0500000US51185,52.9
129,0500000US51193,50
130,0500000US51520,69.6
131,0500000US51033,66
132,0500000US51157,52.2
133,0500000US51075,73.6
1,0500000US53003,69.3
2,0500000US53005,73.6
3,0500000US53007,59.9
4,0500000US53009,63.6
5,0500000US53011,69.5
6,0500000US53013,66.1
7,0500000US53015,66.4
8,0500000US53017,65.1
9,0500000US53019,50.3
10,0500000US53021,69.2
11,0500000US53023,58.4
12,0500000US53025,59.3
13,0500000US53027,52.7
14,0500000US53029,62.1
15,0500000US53031,55.7
16,0500000US53033,70.3
17,0500000US53035,66.3
18,0500000US53037,53.5
19,0500000US53039,48.2
20,0500000US53041,58.5
21,0500000US53043,57.7
22,0500000US53045,48.5
23,0500000US53047,44
24,0500000US53049,39.1
25,0500000US53051,48.6
26,0500000US53053,66.7
27,0500000US53055,38.4
28,0500000US53057,67.2
29,0500000US53059,47.5
30,0500000US53061,69.7
31,0500000US53063,70.4
32,0500000US53065,57.2
33,0500000US53067,68.1
34,0500000US53069,52.6
35,0500000US53071,69.9
36,0500000US53073,67.6
37,0500000US53075,63.4
38,0500000US53077,68.1
39,0500000US53001,64.2
1,0500000US48001,58.7
2,0500000US48003,64.5
3,0500000US48005,64.7
4,0500000US48119,57.2
5,0500000US48121,69.7
6,0500000US48123,57.8
7,0500000US48125,51.3
8,0500000US48129,48.3
9,0500000US48131,40.7
10,0500000US48135,64.7
11,0500000US48137,34.1
12,0500000US48139,69.6
13,0500000US48143,57.2
14,0500000US48145,53
15,0500000US48147,61.1
16,0500000US48151,56
17,0500000US48153,58.7
18,0500000US48155,51
19,0500000US48159,51.7
20,0500000US48161,50.7
21,0500000US48163,48.9
22,0500000US48167,58.6
23,0500000US48169,60.5
24,0500000US48171,60.2
25,0500000US48175,48.4
26,0500000US48177,54.3
27,0500000US48179,60
28,0500000US48183,65.8
29,0500000US48185,54.5
30,0500000US48191,46.7
31,0500000US48193,52.8
32,0500000US48197,55.7
33,0500000US48007,40.1
34,0500000US48009,66.3
35,0500000US48011,58.2
36,0500000US48013,54.3
37,0500000US48015,59.9
38,0500000US48017,59.6
39,0500000US48019,48.2
40,0500000US48021,62.4
41,0500000US48023,52.3
42,0500000US48025,54
43,0500000US48027,62.9
44,0500000US48029,66.8
45,0500000US48031,50.6
46,0500000US48033,51.9
47,0500000US48035,52.8
48,0500000US48037,64.1
49,0500000US48039,65.4
50,0500000US48041,64.4
51,0500000US48043,46.8
52,0500000US48045,50.6
53,0500000US48047,52.2
54,0500000US48049,59.2
55,0500000US48051,52.6
56,0500000US48053,56.5
57,0500000US48055,62.6
58,0500000US48057,49.2
59,0500000US48059,59.1
60,0500000US48061,56.4
61,0500000US48063,59.5
62,0500000US48065,65.5
63,0500000US48067,56
64,0500000US48069,56.7
65,0500000US48071,59.2
66,0500000US48075,57.3
67,0500000US48077,67.6
68,0500000US48083,52.3
69,0500000US48085,72.7
70,0500000US48089,57.6
71,0500000US48091,68.7
72,0500000US48093,59.3
73,0500000US48095,44.6
74,0500000US48099,62
75,0500000US48101,46.7
76,0500000US48105,46.9
77,0500000US48107,54.1
78,0500000US48109,48.4
79,0500000US48113,64.6
80,0500000US48115,61.6
81,0500000US48209,67.7
82,0500000US48201,65.1
83,0500000US48205,66
84,0500000US48207,55
85,0500000US48211,59.6
86,0500000US48213,56.1
87,0500000US48215,55.9
88,0500000US48219,62.2
89,0500000US48221,66.3
90,0500000US48225,53.3
91,0500000US48227,60.6
92,0500000US48229,36.6
93,0500000US48231,59.8
94,0500000US48233,58.9
95,0500000US48235,55.4
96,0500000US48237,53.1
97,0500000US48239,46.7
98,0500000US48241,52.3
99,0500000US48243,46.1
100,0500000US48245,62.6
101,0500000US48247,41.6
102,0500000US48249,53.9
103,0500000US48251,66.6
104,0500000US48253,63.4
105,0500000US48255,55.7
106,0500000US48257,67
107,0500000US48259,66.8
108,0500000US48261,38.2
109,0500000US48263,48
110,0500000US48265,63.6
111,0500000US48267,40.2
112,0500000US48269,41.6
113,0500000US48271,48.6
114,0500000US48273,58.6
115,0500000US48275,53.9
116,0500000US48277,63.7
117,0500000US48279,56.1
118,0500000US48283,36.1
119,0500000US48285,56.6
120,0500000US48287,54.6
121,0500000US48289,46.8
122,0500000US48293,51.6
123,0500000US48295,58.2
124,0500000US48299,49
125,0500000US48303,67.5
126,0500000US48307,56.6
127,0500000US48309,65.5
128,0500000US48313,53.2
129,0500000US48315,51.7
130,0500000US48319,46.5
131,0500000US48323,59.9
132,0500000US48325,61.1
133,0500000US48329,67.9
134,0500000US48331,58.8
135,0500000US48333,50.3
136,0500000US48337,61.4
137,0500000US48339,67.5
138,0500000US48341,60.7
139,0500000US48345,45.7
140,0500000US48347,60
141,0500000US48351,46.2
142,0500000US48353,61.3
143,0500000US48355,61.2
144,0500000US48359,59.6
145,0500000US48361,61
146,0500000US48363,52.4
147,0500000US48367,68.3
148,0500000US48369,63.2
149,0500000US48371,55.9
150,0500000US48375,64.1
151,0500000US48377,47.1
152,0500000US48379,54.8
153,0500000US48383,54.5
154,0500000US48385,32.4
155,0500000US48389,58.5
156,0500000US48391,50.9
157,0500000US48393,58.8
158,0500000US48397,74.4
159,0500000US48399,61
160,0500000US48401,59.9
161,0500000US48403,39.1
162,0500000US48407,48.9
163,0500000US48409,57.3
164,0500000US48411,47.9
165,0500000US48413,49.8
166,0500000US48421,61.6
167,0500000US48415,60.1
168,0500000US48417,55.3
169,0500000US48419,52.2
170,0500000US48423,65.8
171,0500000US48427,45.5
172,0500000US48429,56.2
173,0500000US48431,46.5
174,0500000US48433,47
175,0500000US48435,45.2
176,0500000US48437,62.3
177,0500000US48439,66.8
178,0500000US48441,68.1
179,0500000US48443,41.7
180,0500000US48445,63.4
181,0500000US48447,46.1
182,0500000US48451,68.2
183,0500000US48453,66.2
184,0500000US48455,46.2
185,0500000US48457,47.6
186,0500000US48459,61.7
187,0500000US48461,49.6
188,0500000US48463,55.2
189,0500000US48465,58.5
190,0500000US48467,59.4
191,0500000US48469,66.4
192,0500000US48471,51
193,0500000US48473,54.5
194,0500000US48475,58.7
195,0500000US48477,61.7
196,0500000US48479,62.2
197,0500000US48481,59.5
198,0500000US48483,55.6
199,0500000US48485,66.8
200,0500000US48489,50.6
201,0500000US48491,69.6
202,0500000US48495,62.2
203,0500000US48497,61.4
204,0500000US48499,60.2
205,0500000US48503,63.1
206,0500000US48505,24.2
207,0500000US48081,40.5
208,0500000US48087,50.7
209,0500000US48097,64.5
210,0500000US48103,61.5
211,0500000US48111,54.5
212,0500000US48117,63.2
213,0500000US48127,45.6
214,0500000US48133,52.9
215,0500000US48149,56.9
216,0500000US48157,72.8
217,0500000US48165,63.9
218,0500000US48173,47.6
219,0500000US48181,63.9
220,0500000US48189,64.2
221,0500000US48195,58.3
222,0500000US48203,60.9
223,0500000US48281,61
224,0500000US48291,54.9
225,0500000US48297,43
226,0500000US48305,58.8
227,0500000US48311,39.5
228,0500000US48321,49.2
229,0500000US48327,38.3
230,0500000US48335,51.6
231,0500000US48343,54.2
232,0500000US48349,59.7
233,0500000US48357,63.6
234,0500000US48365,55.9
235,0500000US48373,46.9
236,0500000US48381,72.1
237,0500000US48387,55.9
238,0500000US48395,52.3
239,0500000US48405,44.7
240,0500000US48493,66.6
241,0500000US48501,62.3
242,0500000US48507,54.3
243,0500000US48187,70.4
244,0500000US48223,66.6
245,0500000US48317,58.9
246,0500000US48487,63
247,0500000US48079,59.4
248,0500000US48199,63.9
249,0500000US48217,57.4
250,0500000US48301,60.8
251,0500000US48425,56.3
252,0500000US48141,70.8
253,0500000US48449,65.2
254,0500000US48073,55.5
1,0500000US18001,73.7
2,0500000US18003,70.9
3,0500000US18005,70.5
4,0500000US18007,69.8
5,0500000US18009,67.6
6,0500000US18011,76.2
7,0500000US18013,58.9
8,0500000US18015,66.7
9,0500000US18017,70.7
10,0500000US18019,71.2
11,0500000US18021,68.5
12,0500000US18023,69.9
13,0500000US18025,63.7
14,0500000US18027,72.8
15,0500000US18033,70.6
16,0500000US18035,66.9
17,0500000US18037,79.3
18,0500000US18039,68.7
19,0500000US18041,70.7
20,0500000US18043,73.4
21,0500000US18045,71.2
22,0500000US18047,73.1
23,0500000US18049,67.6
24,0500000US18051,71.7
25,0500000US18053,70.5
26,0500000US18055,64.6
27,0500000US18057,77.3
28,0500000US18059,76.2
29,0500000US18061,72.5
30,0500000US18063,78.2
31,0500000US18065,67.9
32,0500000US18067,70.1
33,0500000US18069,71.4
34,0500000US18071,70.5
35,0500000US18073,72.4
36,0500000US18075,69.9
37,0500000US18077,68.5
38,0500000US18079,68.8
39,0500000US18081,73.2
40,0500000US18083,69.5
41,0500000US18085,61.9
42,0500000US18087,68.5
43,0500000US18089,67.5
44,0500000US18091,67.6
45,0500000US18093,68.4
46,0500000US18095,68.5
47,0500000US18097,65.3
48,0500000US18099,71.2
49,0500000US18101,68.8
50,0500000US18103,67.5
51,0500000US18105,69
52,0500000US18107,69.5
53,0500000US18109,72.9
54,0500000US18111,69.8
55,0500000US18113,69
56,0500000US18115,67.8
57,0500000US18119,61.8
58,0500000US18121,62.4
59,0500000US18123,73.3
60,0500000US18127,74.6
61,0500000US18129,73.8
62,0500000US18131,66.8
63,0500000US18135,66.9
64,0500000US18137,67.8
65,0500000US18141,70.5
66,0500000US18143,69.3
67,0500000US18145,72.2
68,0500000US18149,64.7
69,0500000US18161,69.4
70,0500000US18151,55.9
71,0500000US18155,54.6
72,0500000US18157,70.7
73,0500000US18163,70.6
74,0500000US18165,67.6
75,0500000US18169,71.1
76,0500000US18171,70.5
77,0500000US18175,67.8
78,0500000US18177,69.1
79,0500000US18179,74.3
80,0500000US18183,74.8
81,0500000US18133,67.8
82,0500000US18139,71.2
83,0500000US18147,70.7
84,0500000US18153,69.5
85,0500000US18159,71.6
86,0500000US18167,70.3
87,0500000US18173,75.8
88,0500000US18181,59.4
89,0500000US18031,71.5
90,0500000US18117,67.8
91,0500000US18029,75.2
92,0500000US18125,70.2
1,0500000US06003,20.2
2,0500000US06005,50.2
3,0500000US06007,65.6
4,0500000US06009,45.2
5,0500000US06011,58.2
6,0500000US06013,72.1
7,0500000US06015,59.6
8,0500000US06017,58.8
9,0500000US06019,66.8
10,0500000US06021,67.6
11,0500000US06023,62.6
12,0500000US06025,58.5
13,0500000US06027,70.3
14,0500000US06029,65.2
15,0500000US06031,64.1
16,0500000US06033,42.6
17,0500000US06035,51.4
18,0500000US06037,69
19,0500000US06039,67.8
20,0500000US06041,72.1
21,0500000US06043,56.7
22,0500000US06045,53.6
23,0500000US06047,63.8
24,0500000US06049,53.3
25,0500000US06051,25.2
26,0500000US06053,64.4
27,0500000US06055,68.1
28,0500000US06057,61.6
29,0500000US06059,71.7
30,0500000US06061,67.5
31,0500000US06063,33
32,0500000US06065,63.5
33,0500000US06067,70.1
34,0500000US06069,67.5
35,0500000US06071,65.4
36,0500000US06073,68
37,0500000US06075,68.5
38,0500000US06077,66.5
39,0500000US06079,66.3
40,0500000US06081,73.2
41,0500000US06083,68.5
42,0500000US06085,74
43,0500000US06087,67.8
44,0500000US06089,65.8
45,0500000US06091,44.1
46,0500000US06093,56.5
47,0500000US06095,67.9
48,0500000US06097,68.6
49,0500000US06099,66.7
50,0500000US06101,69.1
51,0500000US06103,61.4
52,0500000US06105,47.4
53,0500000US06107,65
54,0500000US06109,48.2
55,0500000US06111,72.5
56,0500000US06113,71.5
57,0500000US06115,62
58,0500000US06001,70.2
1,0500000US36003,51.5
2,0500000US36005,64
3,0500000US36007,67.8
4,0500000US36009,57.4
5,0500000US36011,63.9
6,0500000US36013,60.8
7,0500000US36015,70.8
8,0500000US36017,58.1
9,0500000US36019,61.9
10,0500000US36021,50.4
11,0500000US36023,66.7
12,0500000US36025,49.9
13,0500000US36027,65.7
14,0500000US36029,69.6
15,0500000US36031,51.5
16,0500000US36033,59.4
17,0500000US36035,62.8
18,0500000US36037,70.7
19,0500000US36039,49.7
20,0500000US36041,40
21,0500000US36043,67
22,0500000US36045,59.1
23,0500000US36047,57.2
24,0500000US36049,66.2
25,0500000US36051,66.6
26,0500000US36053,66.7
27,0500000US36055,72.7
28,0500000US36057,58.5
29,0500000US36059,70.4
30,0500000US36061,66.2
31,0500000US36063,69.3
32,0500000US36065,65
33,0500000US36067,71.1
34,0500000US36069,70.1
35,0500000US36071,61.9
36,0500000US36073,66.8
37,0500000US36075,63.5
38,0500000US36077,57
39,0500000US36079,66.8
40,0500000US36081,60.8
41,0500000US36083,65.8
42,0500000US36085,65.1
43,0500000US36087,71.6
44,0500000US36089,62.3
45,0500000US36091,71.1
46,0500000US36093,69.7
47,0500000US36095,58.4
48,0500000US36097,58.6
49,0500000US36099,63.5
50,0500000US36101,60.7
51,0500000US36103,67.6
52,0500000US36105,42.5
53,0500000US36107,71.7
54,0500000US36109,67.5
55,0500000US36111,57.4
56,0500000US36113,57.8
57,0500000US36115,61.6
58,0500000US36117,68.2
59,0500000US36119,67.9
60,0500000US36121,64.9
61,0500000US36123,56.5
62,0500000US36001,68.7
