,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
44,26.1,11.8,1.6,0.5,1.7,0.5,0500000US12093
45,32.4,30.7,1.5,1.4,1.5,1.4,0500000US12095
46,28,26.5,1.4,1.3,1.3,1.2,0500000US12097
47,35.5,29.3,1.6,1.3,1.6,1.3,0500000US12099
48,39.6,29.9,1.8,1.1,1.8,1.1,0500000US12101
49,38,32.9,1.6,1.3,1.6,1.3,0500000US12103
50,34.8,28.3,1.6,1,1.5,1.1,0500000US12105
51,31.4,14,1.8,0.6,1.8,0.6,0500000US12107
52,38.9,35.4,1.6,1.3,1.6,1.4,0500000US12109
53,37.3,32.2,1.6,1.2,1.6,1.2,0500000US12111
54,36.1,34.5,1.7,1.6,1.7,1.5,0500000US12113
55,40.2,34.1,1.6,1.2,1.6,1.2,0500000US12115
56,38.8,38,1.7,1.7,1.7,1.7,0500000US12117
57,46.8,39.6,1.7,1.1,1.6,1.2,0500000US12119
58,34.9,12.6,2.2,0.5,2.2,0.5,0500000US12121
59,21.8,7.9,1.7,0.3,1.5,0.3,0500000US12123
60,29.7,13,1.9,0.6,2.1,0.5,0500000US12125
61,36.9,29.4,1.7,1.2,1.7,1.2,0500000US12127
62,32.5,27.7,1.6,1.2,1.5,1.2,0500000US12129
63,16.6,13.3,1.1,0.6,0.8,0.5,0500000US12131
64,33.3,11.3,2,0.5,2,0.6,0500000US12133
65,30.9,9.3,1.9,0.5,2.3,0.5,0500000US12059
66,38.5,29,1.8,1.2,1.8,1.2,0500000US12061
67,34.2,14.2,2.5,0.7,2.4,0.6,0500000US12063
1,40.7,35.1,1.4,1.1,1.3,1.1,0500000US20001
2,46.3,12.9,2.7,0.6,2.6,0.6,0500000US20003
3,37.6,31.5,1.3,1.1,1.4,1.1,0500000US20005
4,38.5,11.5,2.2,0.4,2.1,0.4,0500000US20007
5,39.7,27.4,1.8,0.9,1.6,0.9,0500000US20009
6,34.4,28,1.3,1,1.3,1,0500000US20011
7,31.3,25.2,1.9,1.5,1.9,1.6,0500000US20013
8,42,38.2,1.4,1.2,1.4,1.2,0500000US20015
9,38.2,13.1,2.2,0.5,2.2,0.5,0500000US20017
10,28.6,9.1,2,0.6,2,0.6,0500000US20019
11,35.2,24.5,1.6,0.7,1.5,0.8,0500000US20021
12,34.8,10.9,1.6,0.6,1.6,0.6,0500000US20023
13,17.8,11.2,3.6,3.1,3.6,3.1,0500000US20025
14,44.2,23.8,1.7,1,1.7,0.9,0500000US20027
15,43,29.2,1.5,0.6,1.4,0.7,0500000US20029
16,35,34.3,0.9,0.9,0.9,0.9,0500000US20031
17,20.1,19.9,1.2,1.2,1.2,1.2,0500000US20033
18,38,30,1.4,0.8,1.3,0.8,0500000US20035
19,37.2,33.4,1.5,1.3,1.5,1.2,0500000US20037
20,37.8,10.6,2.2,0.7,2.2,0.7,0500000US20039
21,41.9,23.6,1.8,0.9,1.9,0.8,0500000US20041
22,29.9,16,1.6,0.6,1.6,0.6,0500000US20043
23,40.6,40.3,1.4,1.4,1.4,1.4,0500000US20045
24,39.4,11.6,2.5,0.5,2.5,0.5,0500000US20047
25,28,8.7,1.7,0.4,1.7,0.4,0500000US20049
26,39.6,39.3,1.1,1.1,1.1,1.1,0500000US20051
27,35.6,25.7,1,0.6,1,0.7,0500000US20053
28,28.7,23.9,1.5,1.2,1.5,1.1,0500000US20055
29,33.6,20.2,1.3,0.8,1.4,0.8,0500000US20057
30,33,29.7,1.5,1.2,1.5,1.3,0500000US20061
31,40.9,12.8,2.3,0.9,2.3,0.9,0500000US20063
32,33.9,33.5,1.1,1.1,1.2,1.2,0500000US20067
33,20.7,20.6,1.1,1.1,1.1,1.1,0500000US20069
34,33.8,33.7,2.2,2.2,2.2,2.2,0500000US20071
35,20.2,20.1,1.2,1.2,1.2,1.2,0500000US20075
36,35.5,22.9,1.3,0.8,1.3,0.7,0500000US20077
37,44.7,16.2,1.9,0.3,1.9,0.3,0500000US20083
38,35.6,35.1,2,2,2,1.9,0500000US20085
39,35.2,9.6,1.4,0.2,1.4,0.2,0500000US20089
40,44.2,43.9,1.8,1.8,1.8,1.8,0500000US20091
41,13.4,13.3,0.5,0.5,0.5,0.5,0500000US20093
42,27.2,26.7,0.8,0.8,0.8,0.8,0500000US20097
43,35.6,28,1.4,0.9,1.4,0.9,0500000US20099
44,11.1,11.1,0.9,0.9,0.9,0.9,0500000US20101
45,39.3,12,1.7,0.3,1.7,0.3,0500000US20105
46,33.1,11,2,0.7,2,0.7,0500000US20107
47,30,29.7,0.5,0.5,0.5,0.5,0500000US20109
48,43.4,36,1.7,1.4,1.9,1.4,0500000US20113
49,47.1,23.8,2.6,0.8,2.4,0.8,0500000US20115
50,23.1,9.4,1.3,0.6,1.5,0.5,0500000US20119
51,40.7,40.3,1.6,1.6,1.6,1.6,0500000US20121
52,42.2,19.4,1.7,0.6,2.1,0.6,0500000US20123
53,36.5,21.8,1.5,0.7,1.6,0.6,0500000US20127
54,9.4,9.3,2.2,2.2,2.2,2.2,0500000US20129
55,45.1,44.7,1.1,1.1,1.2,1.2,0500000US20131
56,38.5,10.4,1.9,0.3,1.9,0.3,0500000US20135
57,38,37.4,1.1,1.1,1.1,1.1,0500000US20137
58,39.6,28.7,2,1,1.9,1.1,0500000US20139
59,34,33.4,1.1,1.1,1.2,1.2,0500000US20143
60,34.5,27.6,1.7,0.8,1.4,0.9,0500000US20145
61,44.1,43.7,1.5,1.5,1.5,1.5,0500000US20149
62,37.8,30.3,1.5,0.6,1.3,0.7,0500000US20151
63,36.1,11.7,1.7,0.7,1.7,0.7,0500000US20153
64,40.4,16.6,1.7,0.7,1.8,0.7,0500000US20157
65,36,28.3,1.4,0.8,1.3,0.8,0500000US20159
66,33.3,32.8,0.8,0.8,0.8,0.8,0500000US20163
67,21.9,13.5,0.9,0.5,0.9,0.5,0500000US20165
68,31.8,24.3,1.2,0.7,1.1,0.7,0500000US20167
69,38.3,37.7,0.9,0.8,0.9,0.8,0500000US20171
70,38.5,34.6,1.5,1.2,1.5,1.2,0500000US20173
71,28.5,11.2,2,0.6,2,0.6,0500000US20179
72,34.5,33.9,1.4,1.4,1.4,1.4,0500000US20181
73,9.5,5,0.9,0.7,0.9,0.7,0500000US20187
74,32.9,16.5,1.4,0.7,1.9,0.8,0500000US20189
75,12.2,7.4,0.6,0.1,0.6,0.1,0500000US20081
76,34.5,30,1.3,0.9,1.1,0.9,0500000US20193
77,42,12.2,1.9,0.4,1.9,0.4,0500000US20195
78,28.2,28,1.5,1.5,1.5,1.5,0500000US20199
79,45.8,12.5,2.6,0.4,2.5,0.4,0500000US20201
80,25.7,25.5,0.6,0.6,0.6,0.6,0500000US20203
81,37.9,11.7,1.9,0.8,1.9,0.7,0500000US20207
82,32.1,23.8,1.8,1.1,1.8,1.2,0500000US20209
83,32.8,9.4,1.7,0.3,1.7,0.3,0500000US20073
84,43.7,43.2,1.2,1.2,1.2,1.2,0500000US20079
85,38.3,37.8,1.2,1.2,1.3,1.3,0500000US20087
86,43.5,21.3,2.2,0.6,2.2,0.6,0500000US20095
87,40.6,38.8,1.5,1.3,1.4,1.3,0500000US20103
88,39,33.4,1.4,1,1.4,1,0500000US20111
89,45.5,30.4,2.1,1.2,2.1,1.4,0500000US20117
90,35.2,22.5,1.8,0.7,1.8,0.7,0500000US20125
91,43.2,25.6,1.8,0.7,1.8,0.8,0500000US20133
92,41.6,11.3,2.4,0.5,2.4,0.5,0500000US20141
93,42.1,18.5,1.4,0.4,1.6,0.4,0500000US20147
94,43.8,27.2,2,1,2,1,0500000US20155
95,37,36.7,1.2,1.2,1.2,1.2,0500000US20161
96,42.1,37.1,1.7,1.2,1.6,1.2,0500000US20169
97,41.5,37.4,1.5,1.2,1.5,1.2,0500000US20177
98,44.1,12,2.3,0.4,2.3,0.4,0500000US20183
99,34.5,33.9,0.9,0.9,0.9,0.9,0500000US20191
100,35.2,34.7,1.1,1.1,1.1,1.1,0500000US20197
101,36.4,18.4,1.8,0.5,1.7,0.6,0500000US20205
102,40.1,11.5,2.4,0.5,2.4,0.5,0500000US20065
103,27.2,19.9,1.3,0.8,1.3,0.9,0500000US20175
104,42,34.4,1.7,1.3,1.8,1.2,0500000US20059
105,43.3,11.7,2.5,0.5,2.5,0.5,0500000US20185
1,50.5,37.3,1.9,1.4,1.9,1.4,0500000US17001
2,25.9,7.2,0.9,0.3,0.9,0.3,0500000US17003
3,44,21.7,1.9,0.7,1.8,0.8,0500000US17005
4,43.9,43.4,2.3,2.3,2.3,2.3,0500000US17007
5,36.5,22.8,1.2,0.8,1.2,0.7,0500000US17009
6,40.4,23,1.5,0.8,1.5,0.8,0500000US17011
7,41.1,24.4,1.8,1.3,1.7,1.2,0500000US17015
8,36.6,29,1.4,1.2,1.4,1.2,0500000US17017
9,42.2,26.8,2.1,1.5,2,1.4,0500000US17021
10,42.5,19.3,1.9,1.1,1.9,1.1,0500000US17023
11,36.4,36,1.5,1.5,1.5,1.5,0500000US17025
12,42.7,42.3,1.9,1.9,1.9,1.9,0500000US17027
13,37.3,36.9,1.4,1.4,1.4,1.4,0500000US17029
14,32.6,29.7,1.7,1.5,1.7,1.6,0500000US17031
15,39.5,28.8,2,1.6,2,1.6,0500000US17033
16,42.8,12.8,2,0.8,2,0.8,0500000US17035
17,40.5,40.2,1.7,1.7,1.7,1.7,0500000US17037
18,40.4,23.7,1.7,1.1,1.7,1.2,0500000US17039
19,43,28.9,1.8,1.3,1.7,1.3,0500000US17041
20,43.4,42.9,2.2,2.1,2.2,2.1,0500000US17043
21,41.3,20.5,2,1.3,2,1.3,0500000US17045
22,45,13.1,2.5,0.8,2.5,0.8,0500000US17047
23,44.5,36.9,1.9,1.6,1.9,1.6,0500000US17049
24,39.9,11.1,2,0.6,2,0.7,0500000US17051
25,38.6,34,1.7,1.4,1.6,1.4,0500000US17053
26,42.1,17.3,2.2,0.7,2.2,0.7,0500000US17055
27,40.4,24.3,1.4,0.7,1.4,0.7,0500000US17057
28,34.3,9,1.8,0.5,1.8,0.5,0500000US17059
29,29.5,8.7,1.5,0.4,1.5,0.4,0500000US17061
30,41.6,39,2.3,2.2,2.3,2.2,0500000US17063
31,40.1,11.2,2,0.6,2,0.6,0500000US17065
32,43.3,20.5,1.7,1,1.7,0.9,0500000US17067
33,13.1,6.5,1.1,0.9,1.1,0.9,0500000US17071
34,44.4,38.8,1.3,1.1,1.3,1.1,0500000US17073
35,31.8,26.1,1.2,0.9,1.2,0.9,0500000US17077
36,45.1,23.1,2.1,1.3,2.1,1.3,0500000US17079
37,38.2,30.6,1.8,1.4,1.9,1.4,0500000US17083
38,38.3,28.5,2,1.5,1.8,1.5,0500000US17085
39,36.9,15.7,2.3,0.6,1.7,0.8,0500000US17087
40,39.7,35.5,1.6,1.4,1.6,1.5,0500000US17091
41,45,44.7,2.2,2.2,2.3,2.3,0500000US17093
42,40.6,39.4,2,2,2.1,2,0500000US17097
43,39.9,33.6,1.3,1.1,1.3,1.2,0500000US17099
44,40.6,40,1.9,1.9,2,2,0500000US17103
45,45.5,28.9,2.1,1.4,2.1,1.4,0500000US17105
46,40.2,31.6,1.8,1.4,1.8,1.4,0500000US17107
47,44.7,44.4,2.3,2.3,2.2,2.2,0500000US17111
48,39.5,34.4,1.6,1.3,1.7,1.5,0500000US17115
49,41.5,37.8,1.7,1.4,1.7,1.5,0500000US17119
50,39.1,24.1,1.8,0.9,1.8,0.9,0500000US17121
51,37.8,16.2,1.7,0.8,1.5,0.7,0500000US17125
52,36.9,16.6,1.8,0.8,1.8,0.8,0500000US17127
53,40.6,35.2,1.8,1.4,1.8,1.5,0500000US17129
54,45.5,45.1,1.6,1.6,1.6,1.6,0500000US17133
55,44.5,33.3,2.3,1.5,2.3,1.6,0500000US17135
56,29,8.2,1.3,0.4,1.3,0.4,0500000US17153
57,43.9,17.7,2.1,0.8,2.2,0.9,0500000US17145
58,43.4,43,1.9,1.9,1.9,1.9,0500000US17147
59,35,25.9,1.3,0.9,1.4,1,0500000US17149
60,33.4,18.9,1.3,0.9,1.3,0.9,0500000US17155
61,46,20,1.7,0.9,1.6,0.9,0500000US17159
62,40,35.3,1.5,1.3,1.5,1.4,0500000US17161
63,36.7,17.1,1.9,0.9,1.9,0.9,0500000US17165
64,42,38.8,1.6,1.5,1.7,1.5,0500000US17167
65,38.1,22.2,1.8,1.4,2,1.4,0500000US17169
66,36.5,19.8,1.5,0.9,1.5,0.9,0500000US17173
67,45.9,12.5,1.9,0.6,2,0.6,0500000US17175
68,41.6,39.6,1.4,1.3,1.4,1.4,0500000US17179
69,43.8,13.5,2.2,0.6,2.4,0.7,0500000US17181
70,39.8,21,1.7,1.1,1.7,1.1,0500000US17183
71,46,18.2,1.5,0.6,1.5,0.6,0500000US17187
72,40.4,25.1,2.2,1.4,2.3,1.3,0500000US17189
73,37.7,16.1,1.8,0.8,1.8,0.8,0500000US17193
74,44.1,36,2,1.7,2,1.7,0500000US17195
75,41.5,39.8,2.1,2.1,2.1,2.1,0500000US17197
76,42.5,37.1,2,1.7,2.1,1.8,0500000US17201
77,44.8,41.5,1.6,1.4,1.6,1.5,0500000US17203
78,4.1,3.9,0.2,0.2,0.2,0.2,0500000US17069
79,36.4,30.9,1.4,1.1,1.4,1.2,0500000US17075
80,44.4,24,2.3,1,2.3,1,0500000US17081
81,41.2,39.8,1.8,1.8,1.9,1.8,0500000US17089
82,40.3,28.7,1.2,0.9,1.2,0.8,0500000US17095
83,37.9,15.9,1.7,0.9,1.7,0.9,0500000US17101
84,36.8,36.3,1,1,1.1,1.1,0500000US17109
85,38.4,33.4,1.7,1.5,1.7,1.5,0500000US17117
86,40.2,20,1.3,0.7,1.3,0.7,0500000US17123
87,40.7,31.2,1.4,1.1,1.4,1.1,0500000US17131
88,40.3,34.9,1.4,1.3,1.4,1.3,0500000US17137
89,38.7,35.6,1.2,1,1.2,1.1,0500000US17143
90,23.5,6.6,1,0.5,1,0.5,0500000US17151
91,45.6,21.2,2.3,1,2.3,1.2,0500000US17157
92,39.7,34.1,1.8,1.3,1.8,1.4,0500000US17163
93,34.2,34,1.3,1.3,1.3,1.3,0500000US17171
94,44.7,38.6,2.1,1.8,2,1.8,0500000US17177
95,39.8,16,2.1,1.1,2.1,0.9,0500000US17185
96,44.9,38.7,2.1,1.9,2.2,1.9,0500000US17141
97,37.7,15.8,2.4,0.7,2.3,0.7,0500000US17191
98,36.3,30.9,1.5,1.3,1.6,1.3,0500000US17199
99,3.2,1.9,0.2,0.1,0.2,0.1,0500000US17013
100,42.8,42.1,1.6,1.6,1.6,1.6,0500000US17113
101,37.8,37.4,1.6,1.6,1.6,1.6,0500000US17019
102,41.4,30,1.7,1.4,1.7,1.3,0500000US17139
1,34.1,17.8,1.7,0.8,1.6,0.8,0500000US22001
2,22.4,9.9,1.3,0.4,1.1,0.5,0500000US22003
3,34.8,32.1,1.2,1,1.2,1,0500000US22005
4,30.9,13.8,1.5,0.5,1.5,0.5,0500000US22007
5,28.3,11.4,1.4,0.5,1.4,0.6,0500000US22009
6,35.1,15.3,1.6,0.6,1.6,0.6,0500000US22011
7,28.5,11.7,1.7,0.4,1.7,0.4,0500000US22013
8,34.1,29.4,1.2,0.9,1.3,1,0500000US22015
9,37.3,26.4,1.7,0.9,1.7,0.9,0500000US22017
10,34.7,26.3,1.3,0.9,1.3,0.9,0500000US22019
11,22.4,7.5,1.1,0.6,1.1,0.6,0500000US22021
12,25.2,9.2,1.2,0.5,1.4,0.5,0500000US22023
13,35.3,19.8,1.5,0.6,1.5,0.7,0500000US22053
14,34.6,30.4,1.4,1.1,1.4,1.1,0500000US22055
15,35.3,27,1.5,0.9,1.5,0.9,0500000US22057
16,18.3,8.1,1,0.4,1,0.5,0500000US22059
17,30.5,22.9,1.3,0.8,1.3,0.7,0500000US22061
18,30.4,26.2,1.1,0.8,1.1,0.9,0500000US22063
19,34.1,16.1,1.6,0.7,1.6,0.7,0500000US22065
20,37.5,19.2,1.9,0.7,1.9,0.8,0500000US22067
21,29,13.5,1.7,0.6,1.7,0.6,0500000US22069
22,32.4,27.2,1.2,0.9,1.2,0.9,0500000US22071
23,33.7,26.7,1.3,0.7,1.3,0.8,0500000US22073
24,27.6,24.3,0.8,0.7,0.9,0.8,0500000US22075
25,26.3,12.5,1.3,0.5,1.2,0.5,0500000US22077
26,31.5,22.1,1.5,0.8,1.5,0.9,0500000US22079
27,25.9,11.8,1.6,0.4,1.6,0.4,0500000US22081
28,36.6,15.8,1.9,0.6,1.8,0.6,0500000US22083
29,21.1,7.9,1,0.4,1,0.4,0500000US22085
30,35.2,26.5,1.3,0.7,1.4,0.8,0500000US22087
31,36,33.8,1.3,1.2,1.3,1.2,0500000US22089
32,27.7,13.1,1.5,0.5,1.5,0.5,0500000US22091
33,25.9,21.1,0.9,0.6,0.9,0.6,0500000US22093
34,34.3,26.8,1.2,0.6,1.2,0.6,0500000US22095
35,31.9,16.4,1.6,0.6,1.6,0.6,0500000US22097
36,32.5,19.3,1.5,0.6,1.4,0.6,0500000US22099
37,28.7,20.6,1,0.5,1.1,0.6,0500000US22101
38,34.9,33.3,1.2,1.1,1.2,1.1,0500000US22103
39,29.2,22.6,1.1,0.6,1.1,0.7,0500000US22105
40,12.3,6.1,0.6,0.2,0.5,0.2,0500000US22107
41,30.4,23.8,1.2,0.8,1.2,0.8,0500000US22109
42,32.6,11.9,1.9,0.6,2,0.6,0500000US22111
43,33.4,24.2,1.4,0.8,1.4,0.8,0500000US22113
44,21.8,16.2,0.8,0.5,0.9,0.6,0500000US22115
45,23.8,9.1,1.4,0.4,1.4,0.4,0500000US22117
46,35.2,16.8,1.8,0.6,1.9,0.6,0500000US22119
47,34.1,30.5,1,0.8,1,0.8,0500000US22121
48,31.6,10.1,2.2,0.5,2.2,0.5,0500000US22123
49,19.3,15.4,0.6,0.4,0.8,0.6,0500000US22125
50,22.5,9.5,1.3,0.5,1.3,0.5,0500000US22025
51,34.3,12.4,1.7,0.4,1.8,0.4,0500000US22027
52,30.1,14.5,1.7,0.6,1.7,0.6,0500000US22029
53,30.2,19.6,1.5,0.6,1.5,0.6,0500000US22031
54,36.7,33,1.2,0.9,1.2,1,0500000US22033
55,37.4,16.3,1.6,0.4,1.7,0.4,0500000US22035
56,28.2,16,1.4,0.6,1.4,0.6,0500000US22037
57,33.3,16.5,1.7,0.5,1.7,0.6,0500000US22039
58,35.4,12.5,2,0.5,2,0.5,0500000US22041
59,29.1,11.1,1.6,0.9,1.5,0.8,0500000US22043
60,34,26.1,1.3,0.8,1.3,0.8,0500000US22045
61,32,21.5,1.4,0.6,1.4,0.6,0500000US22047
62,30.6,10.8,1.9,0.6,1.9,0.5,0500000US22049
63,36.2,31.1,1.3,1,1.3,1,0500000US22051
64,26.5,11.6,1.4,0.7,1.4,0.7,0500000US22127
1,34.4,33.9,1.6,1.6,1.7,1.6,0500000US24041
2,36.8,34.1,1.7,1.5,1.7,1.5,0500000US24035
3,36.6,35.6,1.5,1.4,1.5,1.4,0500000US24037
4,31.7,14.6,1.8,0.7,1.8,0.6,0500000US24039
5,36.4,32.6,1.7,1.5,1.7,1.5,0500000US24043
6,34.5,30.9,1.7,1.5,1.7,1.5,0500000US24045
7,17.5,15.2,1.4,1.1,0.9,0.7,0500000US24047
8,28.8,21.7,1.6,1,1.6,1.1,0500000US24510
9,35.1,24.9,1.8,1.1,1.8,1.2,0500000US24001
10,39.4,38.9,1.8,1.8,1.8,1.8,0500000US24003
11,37.6,35.1,2,1.8,2,1.8,0500000US24005
12,41.6,41.3,1.6,1.6,1.6,1.6,0500000US24009
13,35.5,28.8,2.1,1.5,2.1,1.7,0500000US24011
14,44.1,42.3,2.1,2,2.1,2,0500000US24013
15,34.2,31.7,1.6,1.5,1.6,1.5,0500000US24015
16,37.2,36.9,1.6,1.6,1.6,1.6,0500000US24017
17,33.3,22,1.7,1,1.7,1.1,0500000US24019
18,40.5,39.4,1.9,1.8,1.9,1.8,0500000US24021
19,28.7,15.6,1.7,0.8,1.6,0.8,0500000US24023
20,41.4,40.3,2,2,2,2,0500000US24025
21,43.8,43.6,2.4,2.4,2.3,2.3,0500000US24027
22,33.2,28.5,1.5,1.3,1.5,1.3,0500000US24029
23,40.6,39.6,2,2,2,2,0500000US24031
24,32.5,31,1.7,1.6,1.6,1.5,0500000US24033
1,32.4,29.7,1.1,0.9,1.1,0.9,0500000US25003
2,38,33.1,1.7,1.4,1.7,1.4,0500000US25005
3,3.6,3.6,0.2,0.2,0.2,0.2,0500000US25007
4,38.1,35.6,1.6,1.5,1.7,1.5,0500000US25009
5,40.1,37.8,1.6,1.5,1.7,1.5,0500000US25011
6,37.4,33.1,1.4,1.1,1.4,1.1,0500000US25013
7,42.4,41.3,1.6,1.5,1.6,1.6,0500000US25015
8,41.9,41.3,1.8,1.8,1.8,1.8,0500000US25017
9,10.4,10.3,0.4,0.4,0.4,0.4,0500000US25019
10,39.8,39.4,1.9,1.9,1.9,1.9,0500000US25021
11,36.4,34.1,1.8,1.6,1.8,1.7,0500000US25023
12,28.5,26.5,1.3,1.1,1.3,1.1,0500000US25025
13,38.7,37.2,1.5,1.5,1.6,1.5,0500000US25027
14,25,23.2,1.1,1,1.1,1,0500000US25001
1,36.9,32.9,1.4,1.2,1.4,1.2,0500000US29001
2,41.1,21.9,2.1,1.1,2.2,1,0500000US29005
3,22.8,13.4,1.4,0.8,1.4,0.8,0500000US29009
4,45.8,13.1,2.9,0.5,3,0.6,0500000US29011
5,33.8,16.3,2.1,0.8,2,0.8,0500000US29013
6,27.4,10.4,1.4,0.6,1.4,0.5,0500000US29015
7,7.7,2.6,0.5,0.2,0.5,0.2,0500000US29017
8,37.6,37.4,1.4,1.3,1.3,1.3,0500000US29019
9,36.6,32.2,1.7,1.3,1.7,1.4,0500000US29021
10,36.8,14.1,1.9,0.6,2,0.7,0500000US29023
11,36.9,11.8,1.9,0.5,1.9,0.6,0500000US29025
12,36.6,30.5,1.3,1.1,1.4,1.1,0500000US29027
13,2.2,1.4,0.3,0.2,0.3,0.2,0500000US29035
14,18.5,13,1,0.6,1,0.6,0500000US29029
15,38.1,36.9,1.4,1.3,1.4,1.4,0500000US29031
16,34,25.6,2.2,1.4,2.1,1.5,0500000US29033
17,40.4,39.9,1.6,1.6,1.6,1.6,0500000US29037
18,41.4,11.1,2.3,0.4,2.3,0.4,0500000US29039
19,38.7,15.6,1.6,0.7,1.6,0.7,0500000US29041
20,42.5,39.7,1.6,1.4,1.6,1.4,0500000US29043
21,27.3,16.3,1.3,0.9,1.3,0.9,0500000US29045
22,40.2,39.8,1.7,1.7,1.7,1.6,0500000US29047
23,38.1,31.3,1.6,1.1,1.6,1.1,0500000US29049
24,41.1,40,1.4,1.3,1.4,1.3,0500000US29051
25,34.3,33.8,1.1,1.1,1.1,1.1,0500000US29053
26,30.9,12.1,2,0.6,2.1,0.6,0500000US29055
27,39.3,10.3,2.1,0.4,2.1,0.4,0500000US29057
28,41.3,11.2,2.6,0.4,2.6,0.4,0500000US29059
29,30,19.2,2.1,1.1,2.1,1.2,0500000US29061
30,36.7,21.6,2.7,1.4,2.7,1.5,0500000US29063
31,27.1,9.2,2.4,0.7,2.3,0.8,0500000US29065
32,35,12.2,1.9,0.6,1.9,0.6,0500000US29069
33,39.9,30.2,1.9,1.5,1.9,1.5,0500000US29071
34,28.7,24.8,1.5,1.1,1.4,1.1,0500000US29073
35,38,34.7,1.3,1.1,1.3,1.1,0500000US29077
36,40.9,10.7,2.7,0.4,2.6,0.4,0500000US29079
37,37.5,27.1,1.6,0.9,1.7,0.9,0500000US29083
38,6.7,2.8,0.9,0.5,0.8,0.5,0500000US29085
39,33.8,9.1,2.4,0.5,2.4,0.5,0500000US29087
40,34.6,21.8,1.7,0.9,1.9,0.8,0500000US29091
41,19.8,8.8,1.4,0.5,1.4,0.5,0500000US29093
42,40.1,38,1.7,1.6,1.7,1.6,0500000US29099
43,33.7,30.9,1.3,1.2,1.4,1.3,0500000US29101
44,36.7,22.2,1.8,0.7,1.8,0.7,0500000US29105
45,39.8,28.8,1.7,1,1.6,1,0500000US29107
46,40.1,18.6,1.8,0.9,1.7,0.9,0500000US29111
47,43.4,23.4,2.4,0.9,2.5,0.9,0500000US29117
48,26.2,13.7,1.5,0.6,1.6,0.6,0500000US29119
49,30,17.7,0.9,0.5,1,0.5,0500000US29123
50,27.3,8.9,1.7,0.4,1.8,0.4,0500000US29125
51,25.3,6.6,2,0.4,2.1,0.5,0500000US29129
52,34.4,15.8,1.8,0.6,1.9,0.7,0500000US29131
53,35.9,13.8,1.7,0.6,1.9,0.7,0500000US29133
54,34.3,18.4,1.9,0.7,1.8,0.7,0500000US29137
55,33.5,16.2,2,0.9,2,1,0500000US29139
56,27.8,11,1.4,0.5,1.5,0.5,0500000US29143
57,38.6,24.1,2,0.8,2,0.8,0500000US29145
58,10.3,3.7,1,0.5,1,0.5,0500000US29149
59,25.2,16.2,1.3,0.9,1.3,0.9,0500000US29151
60,20.3,6.6,1.4,0.6,1.5,0.6,0500000US29153
61,42.4,23.1,1.7,0.9,1.7,0.9,0500000US29157
62,33.9,31,1.2,0.9,1.1,1,0500000US29159
63,32.1,28.6,1.4,1.1,1.4,1.1,0500000US29161
64,38.9,38.6,1.4,1.4,1.5,1.5,0500000US29165
65,41.6,21.4,2.3,0.7,2.2,0.7,0500000US29167
66,28.6,15.8,1.1,0.5,1.2,0.5,0500000US29171
67,34.4,33.8,1,1,1,1,0500000US29173
68,41.2,27.8,2.5,1.5,2.6,1.4,0500000US29177
69,11.3,3.7,0.7,0.3,0.8,0.3,0500000US29179
70,6.3,2.3,0.3,0.1,0.3,0.2,0500000US29181
71,32.9,8.6,1.8,0.4,1.7,0.4,0500000US29185
72,29.8,8.4,1.6,0.5,1.6,0.5,0500000US29197
73,40.7,19.7,2,1,1.9,1,0500000US29186
74,43.6,40.8,1.8,1.6,1.9,1.7,0500000US29189
75,38.7,21.6,1.9,0.9,1.9,1,0500000US29195
76,36.3,22.3,1.9,0.8,1.9,0.9,0500000US29201
77,7.5,3.4,1,0.7,1,0.7,0500000US29203
78,36.2,28.1,1.1,0.8,1.1,0.9,0500000US29205
79,40.3,13.2,2.1,0.8,2.2,0.8,0500000US29207
80,28,17.2,1.3,0.6,1.3,0.6,0500000US29209
81,33.3,9.6,2,0.5,2,0.4,0500000US29211
82,27.9,21.3,1.2,0.8,1.1,0.7,0500000US29213
83,35.9,10.1,2.6,0.6,2.6,0.6,0500000US29215
84,39.8,19.4,2.1,0.5,1.9,0.6,0500000US29217
85,33.8,33.4,1.4,1.4,1.3,1.3,0500000US29219
86,24.6,9.8,1.5,0.6,1.4,0.6,0500000US29221
87,6.2,2.3,0.3,0.1,0.3,0.1,0500000US29223
88,41.9,21.4,2.3,0.8,2.3,0.9,0500000US29225
89,36.1,11.6,2,0.7,2,0.7,0500000US29227
90,34.9,14.6,2.2,0.6,2.1,0.6,0500000US29229
91,29.3,24.8,1.3,1,1.3,1,0500000US29510
92,7.2,4.1,1.4,1.1,1.4,1.1,0500000US29067
93,30.6,30.3,1.1,1.1,1.1,1.1,0500000US29075
94,29.2,28.6,1,1,1,1,0500000US29081
95,38,19.7,1.8,0.6,1.7,0.6,0500000US29089
96,34.5,31,1.6,1.3,1.6,1.3,0500000US29095
97,31.5,7.4,1.9,0.7,2,0.7,0500000US29103
98,37,23.2,1.8,0.8,1.8,0.8,0500000US29109
99,38,25.8,2,1.1,2,1.1,0500000US29115
100,38.8,29.2,1.3,0.9,1.4,0.9,0500000US29121
101,41.3,38.4,1.9,1.7,1.9,1.7,0500000US29127
102,33.3,32.7,1.3,1.3,1.3,1.3,0500000US29135
