,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
43,17.5,16.7,2.2,2.1,2.2,2.1,0500000US12091
44,16.4,6.1,2.5,0.5,2.5,0.5,0500000US12093
45,15.7,14.6,2.3,2.1,2.4,2.1,0500000US12095
46,12.7,11.8,2.3,2.1,2.2,2,0500000US12097
47,21.8,17.2,2.1,1.4,2.1,1.4,0500000US12099
48,24.6,17.2,2.4,1.2,2.4,1.3,0500000US12101
49,23.7,19.7,2,1.4,1.9,1.4,0500000US12103
50,20.3,15.5,2.3,1.4,2.3,1.5,0500000US12105
51,19.9,7,3.3,0.9,3.3,0.8,0500000US12107
52,16.8,14.3,3.9,3.3,4.1,3.6,0500000US12109
53,21.7,18,2.2,1.6,2.2,1.6,0500000US12111
54,17.9,16.9,2.5,2.4,2.6,2.4,0500000US12113
55,26.2,21.4,2,1.4,2,1.4,0500000US12115
56,20.1,19.6,2.7,2.5,2.6,2.5,0500000US12117
57,23,18,4.9,3.5,5.6,4.4,0500000US12119
58,23.1,6.7,4.2,0.8,4.2,0.8,0500000US12121
59,13.2,3.6,2.6,0.3,2.4,0.3,0500000US12123
60,18,6.4,3,0.7,3.1,0.6,0500000US12125
61,18.6,13.2,3.6,2.6,3.6,2.7,0500000US12127
62,16.7,13.2,2.2,1.6,2.4,1.8,0500000US12129
63,8.3,5.9,2.1,1.1,1.6,1,0500000US12131
64,21.7,5.7,3.6,0.5,3.4,0.4,0500000US12133
65,20,4.8,3,0.4,3.6,0.4,0500000US12059
66,20.1,13.2,4.1,2.6,4,2.6,0500000US12061
67,20.5,6.6,3.7,0.7,3.7,0.8,0500000US12063
1,26.5,22.4,1.4,0.9,1.4,1,0500000US20001
2,33.1,6.7,3.4,0.3,3.4,0.3,0500000US20003
3,22.7,18,2.3,1.8,2.5,1.9,0500000US20005
4,28.7,7.2,4,0.7,3.7,0.7,0500000US20007
5,25.7,16.3,2.8,1.2,2.7,1.2,0500000US20009
6,22.9,17.9,1.6,0.9,1.6,0.9,0500000US20011
7,19.4,14.7,1.5,0.7,1.4,0.8,0500000US20013
8,25.5,22.5,2.7,2.1,2.7,2.2,0500000US20015
9,27.5,8,3.3,0.7,3.3,0.7,0500000US20017
10,19.3,4.7,3.3,0.4,3.3,0.4,0500000US20019
11,21.8,13.9,2,0.7,1.8,0.7,0500000US20021
12,23.9,6.5,5.3,0.5,5.4,0.5,0500000US20023
13,7,2.2,1.5,0.1,1.5,0.1,0500000US20025
14,29.3,12.5,2.9,0.9,3.1,0.9,0500000US20027
15,30.5,19.7,2.9,0.8,2.7,0.9,0500000US20029
16,21.7,21.2,1.7,1.7,1.7,1.7,0500000US20031
17,8.6,8.4,1.1,1.1,1.1,1.1,0500000US20033
18,26,19.8,2.2,1.2,2.1,1.3,0500000US20035
19,23.2,20.2,1.6,1.2,1.6,1.2,0500000US20037
20,25.2,5.7,6.2,0.5,6,0.5,0500000US20039
21,26.8,13.5,2.8,1.3,2.9,1.1,0500000US20041
22,19.5,8.6,2.5,0.7,2.5,0.6,0500000US20043
23,24.2,24,1.9,1.9,2.1,2.1,0500000US20045
24,26.9,6.9,4.1,0.4,4.1,0.4,0500000US20047
25,19.5,4.7,3.8,0.3,3.8,0.3,0500000US20049
26,23.1,22.9,2,2,2.2,2.2,0500000US20051
27,23.8,16.1,2.5,0.9,2.3,0.9,0500000US20053
28,15,11.7,2.4,1.9,2.2,1.6,0500000US20055
29,21.1,11.2,2.5,0.8,2.6,0.8,0500000US20057
30,19.6,17.3,1.6,1.1,1.6,1.1,0500000US20061
31,28.6,6.8,5.5,0.4,5.6,0.4,0500000US20063
32,20.2,19.9,1.8,1.7,1.7,1.6,0500000US20067
33,8.7,8.6,0.8,0.8,0.8,0.8,0500000US20069
34,17.3,17.3,1,1,1,1,0500000US20071
35,8.5,8.5,1,1,1,1,0500000US20075
36,23.2,13.4,1.1,0.5,1.2,0.5,0500000US20077
37,28.2,6.2,3.6,0.5,3.6,0.5,0500000US20083
38,22,21.6,1.3,1.3,1.3,1.3,0500000US20085
39,26.7,5.5,4,0.3,4,0.3,0500000US20089
40,24.8,24.6,3.5,3.5,3.6,3.6,0500000US20091
41,6.6,6.5,0.4,0.4,0.4,0.4,0500000US20093
42,16.4,16,1,1,1,1,0500000US20097
43,21.6,16.1,2.5,1.2,2.4,1.3,0500000US20099
44,4.5,4.5,0.5,0.5,0.5,0.5,0500000US20101
45,27,6.4,4,0.3,3.9,0.3,0500000US20105
46,22.6,6,3,0.4,3,0.4,0500000US20107
47,21.6,21.4,0.8,0.8,0.8,0.8,0500000US20109
48,22.6,17,2.8,2.1,3.3,2.3,0500000US20113
49,33,15.2,3.2,1,3.2,1,0500000US20115
50,14.2,4.1,2.3,0.3,2.7,0.3,0500000US20119
51,22.5,22.2,2.6,2.6,2.6,2.6,0500000US20121
52,30.6,12.4,2.6,0.7,3.2,0.7,0500000US20123
53,24.5,13.7,2.4,0.9,2.6,0.8,0500000US20127
54,2,1.9,0.3,0.3,0.3,0.3,0500000US20129
55,30,29.7,1.4,1.4,1.5,1.5,0500000US20131
56,28.4,6.5,3.3,0.2,3.3,0.2,0500000US20135
57,22.1,21.6,1.4,1.4,1.4,1.4,0500000US20137
58,26.8,18.6,2.5,0.9,2.2,1,0500000US20139
59,19.9,19.6,1.7,1.7,1.5,1.5,0500000US20143
60,22.7,17.6,2.1,0.7,1.7,1,0500000US20145
61,26.5,26.3,2.9,2.9,3.1,3.1,0500000US20149
62,25.9,20.2,2.2,1,1.9,1.1,0500000US20151
63,24.6,6.2,5.4,0.5,5.4,0.5,0500000US20153
64,27.4,8.7,3,0.8,3,0.7,0500000US20157
65,25.4,19.6,2.3,1.1,2.1,1.1,0500000US20159
66,20,19.7,1.2,1.2,1.2,1.2,0500000US20163
67,14.5,8,2.2,0.7,2.2,0.7,0500000US20165
68,22.2,16.8,2.6,0.8,2.3,1,0500000US20167
69,26.7,26.3,1.6,1.6,1.6,1.6,0500000US20171
70,21.4,18.6,2.4,1.9,2.4,2,0500000US20173
71,18.2,6.3,4.8,0.5,5.1,0.5,0500000US20179
72,22.6,22.2,1,1,1,1,0500000US20181
73,4.8,1.4,0.8,0,0.8,0,0500000US20187
74,21.7,9.2,1.9,0.5,2.5,0.4,0500000US20189
75,6.2,2.9,0.9,0.1,0.8,0.1,0500000US20081
76,23.8,20.7,2.6,1.1,2,1.3,0500000US20193
77,30.6,7.3,4.1,0.3,4.1,0.3,0500000US20195
78,12.1,11.9,1.2,1.2,1.2,1.2,0500000US20199
79,32.9,7.5,4.2,0.3,4.2,0.3,0500000US20201
80,13.5,13.3,1.3,1.2,1.3,1.2,0500000US20203
81,28,6.9,3.4,0.3,3.4,0.2,0500000US20207
82,18.8,13,2.1,1,2.1,1.1,0500000US20209
83,23.5,5.3,3,0.3,3.1,0.3,0500000US20073
84,26.5,26.2,2.2,2.2,2.3,2.3,0500000US20079
85,22.3,21.9,1.8,1.8,1.8,1.8,0500000US20087
86,30.8,13.7,2.6,0.8,2.7,0.8,0500000US20095
87,23.9,22.5,3.3,3,3.2,3,0500000US20103
88,26.5,22.2,1.7,1.2,1.7,1.1,0500000US20111
89,30.7,19.3,3,0.9,2.7,1.1,0500000US20117
90,22.6,13.5,2.5,0.9,2.6,0.9,0500000US20125
91,29.5,15.7,2.7,0.7,2.6,0.7,0500000US20133
92,29.6,6,3.9,0.3,3.9,0.3,0500000US20141
93,30,11.3,3.7,0.8,3.8,0.9,0500000US20147
94,29.8,16.6,3.1,1.3,3.1,1.3,0500000US20155
95,23.1,22.9,1.5,1.5,1.6,1.6,0500000US20161
96,22.6,18.9,3.1,2.4,3.1,2.6,0500000US20169
97,26.1,23.1,2.4,1.9,2.5,2,0500000US20177
98,31.5,6.7,5,0.2,4.9,0.2,0500000US20183
99,21.7,21.2,1.2,1.2,1.2,1.2,0500000US20191
100,21.8,21.5,1,1,1.1,1.1,0500000US20197
101,24.4,10.9,2.4,0.5,2.3,0.5,0500000US20205
102,28.7,6.4,4.1,0.4,4.1,0.4,0500000US20065
103,16.9,11.7,2.2,0.8,2,0.9,0500000US20175
104,26.4,20.8,2,1.4,2.1,1.4,0500000US20059
105,30.5,6.7,4.3,0.3,4.8,0.3,0500000US20185
1,31.1,20.8,4.1,1.8,4,2.1,0500000US17001
2,17.2,3.8,3.9,0.4,3.9,0.4,0500000US17003
3,30.2,13.4,3.6,0.6,3.3,0.7,0500000US17005
4,24.6,24.3,2.2,2.2,2.2,2.2,0500000US17007
5,24.4,13.9,3.7,1.2,3.8,1.1,0500000US17009
6,28.1,14.7,3.3,1.2,3.3,1.2,0500000US17011
7,29.8,16,3.1,0.9,2.8,0.9,0500000US17015
8,23.7,17.8,1.8,0.7,2,0.7,0500000US17017
9,27.5,15.5,3.3,1,3.4,1,0500000US17021
10,28.9,10.9,3.4,0.7,3.3,0.7,0500000US17023
11,18.7,18.4,1.9,1.9,1.8,1.8,0500000US17025
12,24.9,24.6,2.1,2.1,2.3,2.3,0500000US17027
13,22.1,21.8,1.9,1.9,2,2,0500000US17029
14,18.7,16.8,2.6,2,2.5,2.1,0500000US17031
15,26.3,17.8,2.3,1,2.3,1,0500000US17033
16,31.1,7.9,4.3,0.4,4.4,0.4,0500000US17035
17,25,24.7,2.4,2.4,2.4,2.4,0500000US17037
18,27.7,13.9,3.2,1.1,3,1.1,0500000US17039
19,29.6,18.2,3.4,1.5,3.2,1.5,0500000US17041
20,23.7,23.4,3.4,3.4,3.4,3.3,0500000US17043
21,27.8,11,3.1,0.9,3.2,0.8,0500000US17045
22,32.9,8.1,4.5,0.6,4.5,0.6,0500000US17047
23,25.1,19.4,2.7,1.8,2.6,1.8,0500000US17049
24,28.2,6.3,3.9,0.3,4,0.3,0500000US17051
25,21.6,18.4,2.7,1.9,2.8,2.2,0500000US17053
26,28.4,10.1,4.5,0.7,4.5,0.7,0500000US17055
27,27.6,15.1,3.3,1.1,3.2,1.1,0500000US17057
28,23.4,5.4,4.2,0.4,4.1,0.4,0500000US17059
29,20.7,4.5,2.7,0.3,2.8,0.4,0500000US17061
30,25,23,2.4,2,2.4,2,0500000US17063
31,29,6.6,4.3,0.4,4.4,0.5,0500000US17065
32,30.5,12.8,4.1,0.5,4.3,0.5,0500000US17067
33,8.2,3,1.1,0.2,1.1,0.2,0500000US17071
34,29.6,25.2,2.9,1.9,2.8,2,0500000US17073
35,18.7,14.6,2.2,1.4,2.2,1.4,0500000US17077
36,31.3,14,4,0.9,3.8,1,0500000US17079
37,21.2,15.5,2.4,1.7,2.6,1.6,0500000US17083
38,23.1,15.5,2.9,1.6,2.8,1.8,0500000US17085
39,24,8.5,4.8,0.5,3.6,0.5,0500000US17087
40,24.3,21.1,2.3,1.7,2.3,1.8,0500000US17091
41,24.8,24.7,3.2,3.1,3.1,3.1,0500000US17093
42,21.9,21.1,3.1,2.9,3.1,3,0500000US17097
43,25.7,20.8,2.4,1.8,2.5,1.8,0500000US17099
44,25.7,25.4,2,1.9,2,2,0500000US17103
45,31.4,18.6,3.3,1.2,3.4,1.2,0500000US17105
46,25.1,18.4,2.7,1.4,2.8,1.5,0500000US17107
47,24.5,24.3,3.1,3,3,3,0500000US17111
48,22.9,19.3,2.9,1.6,2.7,1.8,0500000US17115
49,22.5,19.8,2.8,2.3,2.9,2.5,0500000US17119
50,23.7,12.5,3.7,1.5,3.7,1.5,0500000US17121
51,25.7,9,4.4,0.7,4.4,0.8,0500000US17125
52,24.8,9.2,3.1,0.8,3.2,0.8,0500000US17127
53,20.4,16.4,3,1.3,2.4,1.3,0500000US17129
54,20.6,20.4,4.1,4.1,4.1,4.1,0500000US17133
55,28.6,19.9,3.4,1.7,3.2,1.7,0500000US17135
56,30.4,10.7,3.9,0.8,3.9,0.8,0500000US17145
57,21.4,21.1,2.7,2.6,2.8,2.7,0500000US17147
58,19.9,13,3,1.1,2.9,1.2,0500000US17149
59,20,4.3,4.2,0.4,4.2,0.3,0500000US17153
60,22.5,11.2,2.7,0.8,2.9,0.7,0500000US17155
61,32.8,12.4,3.6,0.7,3.5,0.8,0500000US17159
62,25,21.4,2.9,1.9,2.8,2,0500000US17161
63,24.4,9.9,3.3,0.6,3.4,0.6,0500000US17165
64,23.4,21,3.1,2.3,3,2.4,0500000US17167
65,22.3,9.7,2.5,0.7,3.5,0.7,0500000US17169
66,23.7,10.8,4.1,0.8,3.9,1,0500000US17173
67,34.5,8.5,5.5,0.6,5.6,0.6,0500000US17175
68,23.3,21.8,2.5,2.4,2.7,2.5,0500000US17179
69,30.5,8.2,5.5,0.5,5.4,0.5,0500000US17181
70,26.5,11.5,3.7,1.4,3.7,1.5,0500000US17183
71,34.5,12.2,4.1,0.7,4.3,0.7,0500000US17187
72,26.5,15,3,1.2,3,1.2,0500000US17189
73,24,8,3.8,0.9,3.8,1,0500000US17193
74,30.4,23.6,2.6,1.6,2.6,1.6,0500000US17195
75,21.9,20.7,3.1,2.9,3.2,3,0500000US17197
76,22.8,19.4,2.9,2.4,3,2.5,0500000US17201
77,25.3,22.7,3.3,2.7,3.5,3.1,0500000US17203
78,0.8,0.7,0.1,0.1,0.1,0.1,0500000US17069
79,22.4,18.1,2.3,1.6,2.2,1.6,0500000US17075
80,28.2,13.1,4.3,1.5,4.3,1.5,0500000US17081
81,23.1,22.1,2.9,2.7,3,2.9,0500000US17089
82,28.5,19.3,2.2,1.2,2.3,1.2,0500000US17095
83,26.1,9.5,3.3,0.8,3.3,0.8,0500000US17101
84,24.4,24,1.5,1.5,1.7,1.7,0500000US17109
85,21.2,17.3,2.5,1.9,2.5,1.9,0500000US17117
86,26.8,11.4,3.7,1.3,3.7,1.3,0500000US17123
87,27.8,20.2,2.8,1.5,2.8,1.5,0500000US17131
88,25.4,21,2.1,1.6,2.3,1.6,0500000US17137
89,24.9,22.6,2.6,2.1,2.5,2.2,0500000US17143
90,16.4,3.7,2.9,0.4,2.9,0.3,0500000US17151
91,31.7,12.4,4.2,0.9,3.8,1,0500000US17157
92,22.1,18.3,2.8,2,2.8,2.1,0500000US17163
93,19.3,19.1,1.2,1.2,1.1,1.1,0500000US17171
94,27.6,23,2.6,2,2.7,2.2,0500000US17177
95,27.5,9.1,3.8,0.6,4.2,0.6,0500000US17185
96,28.1,23.3,2.4,1.9,2.4,1.9,0500000US17141
97,24.6,8,3,0.7,3,0.8,0500000US17191
98,21.3,17.3,2.5,1.6,2.5,1.7,0500000US17199
99,1.5,0.6,0.4,0,0.4,0,0500000US17013
100,25.4,24.9,2.6,2.5,2.6,2.6,0500000US17113
101,21.7,21.5,2.3,2.3,2.2,2.2,0500000US17019
102,26.1,16.9,3.3,2,3.5,2.1,0500000US17139
1,21.7,9.8,3.3,1,3.3,1,0500000US22001
2,14.3,5.4,3.3,0.4,2.9,0.5,0500000US22003
3,17.4,15.6,3,2.5,3,2.6,0500000US22005
4,20.6,8.1,3,0.7,3,0.7,0500000US22007
5,16.6,6.5,6,0.8,5.9,0.8,0500000US22009
6,23.4,8.7,3.3,0.8,3.4,0.8,0500000US22011
7,17.5,6.4,4.1,1,4.2,1,0500000US22013
8,19.6,16.4,2.6,1.8,2.6,1.8,0500000US22015
9,21.7,14.7,4.2,1.9,4.1,2,0500000US22017
10,20.8,14.7,3.1,1.6,2.9,1.7,0500000US22019
11,15,3.7,2.4,0.3,2.4,0.3,0500000US22021
12,17.2,5.4,2.4,0.2,2.8,0.3,0500000US22023
13,22.5,10.8,3.5,1.1,3.4,1.1,0500000US22053
14,18.9,16.1,2.6,1.9,2.5,1.9,0500000US22055
15,21,14.9,2.6,1.4,2.6,1.4,0500000US22057
16,10.9,4.6,3,0.4,3.2,0.4,0500000US22059
17,18.4,13.3,2.9,1.6,2.9,1.6,0500000US22061
18,15.1,12.1,2.5,1.9,2.5,1.9,0500000US22063
19,21.2,9.6,4.7,1.3,4.7,1.3,0500000US22065
20,23.4,10.5,4.5,1.3,4.5,1.4,0500000US22067
21,17.2,7.1,3.4,1,3.5,1,0500000US22069
22,19.6,16.5,3.5,2.5,3.3,2.4,0500000US22071
23,19.7,15.1,3.2,1.7,2.9,1.7,0500000US22073
24,15.7,13.2,2.1,1.2,1.9,1.3,0500000US22075
25,16.8,7.3,3.4,1.1,3.5,1.1,0500000US22077
26,17.9,11.5,3.4,1.5,3.2,1.5,0500000US22079
27,15.4,6,3.2,0.9,3.2,0.9,0500000US22081
28,22.5,8.1,4.1,1,4.2,1,0500000US22083
29,13.4,4.1,2.5,0.4,2.5,0.4,0500000US22085
30,20.9,14.9,3.5,2.2,3.7,2.3,0500000US22087
31,18.4,16.8,2.5,2.3,2.6,2.3,0500000US22089
32,16,7.4,4.5,1.2,4.6,1.2,0500000US22091
33,13.9,10.8,2.3,1.6,2.2,1.6,0500000US22093
34,21.1,16.2,3.3,2.2,3.4,2.3,0500000US22095
35,19.9,9,3.8,1.4,3.7,1.4,0500000US22097
36,19.6,10,3,1.2,3,1.2,0500000US22099
37,18.5,12.8,2.3,1.1,2.3,1.1,0500000US22101
38,18.6,17.5,2.2,2,2.2,2.1,0500000US22103
39,15.9,11.7,2.7,1.6,2.6,1.6,0500000US22105
40,7.8,3.2,1.8,0.8,1.7,0.8,0500000US22107
41,18.4,13.7,2.4,1.3,2.3,1.3,0500000US22109
42,20.8,6.2,4.3,0.8,4.3,0.7,0500000US22111
43,18.8,12.1,2.6,1.3,2.6,1.3,0500000US22113
44,11.7,7.7,1.7,1,1.9,1,0500000US22115
45,15.4,5.1,3.1,0.8,2.9,0.7,0500000US22117
46,22.4,9.4,4.2,0.9,4.3,0.8,0500000US22119
47,18.4,16.1,3.4,2.8,3.4,2.8,0500000US22121
48,19.6,5.2,4.4,0.4,4.4,0.4,0500000US22123
49,10.1,7.6,1.4,0.9,1.8,1.2,0500000US22125
50,12.5,5.2,5.7,1,5,0.8,0500000US22025
51,21.9,6.3,4.5,0.9,4.4,0.9,0500000US22027
52,18.3,8.6,5.2,1.5,5.1,1.4,0500000US22029
53,16.9,10.3,3.3,1.5,3.3,1.5,0500000US22031
54,21.9,19.6,3.5,2.8,3.4,2.7,0500000US22033
55,21.2,8.3,5.6,1.3,5.8,1.5,0500000US22035
56,16.8,8.5,3.4,1.6,3.5,1.7,0500000US22037
57,21.2,9.5,3.8,1.3,3.9,1.4,0500000US22039
58,22.3,7,4.8,0.8,5.1,0.9,0500000US22041
59,19,5.8,3.3,0.6,3.2,0.6,0500000US22043
60,19.8,14.2,2.9,1.7,2.8,1.7,0500000US22045
61,18.9,11.4,3.4,1.7,3.4,1.8,0500000US22047
62,19.3,5.3,3.4,0.9,3.4,0.9,0500000US22049
63,21.7,18.3,3.2,2.3,3.1,2.3,0500000US22051
64,16.9,6,3.1,1,3,0.9,0500000US22127
1,21.2,19.2,2.5,2,2.5,2.1,0500000US24035
2,19.8,19.2,2.1,2,2.1,2,0500000US24037
3,19.6,7.6,3.2,0.6,3.2,0.6,0500000US24039
4,19.9,19.5,2.2,2.2,2.2,2.2,0500000US24041
5,19.9,17.1,2.2,1.7,2.2,1.9,0500000US24043
6,18.3,15.8,2.3,1.8,2.4,1.9,0500000US24045
7,9.7,8,2.1,1.5,1.3,1,0500000US24047
8,16.4,11.6,2.3,1.2,2.3,1.3,0500000US24510
9,21,13.3,2.7,1.5,2.7,1.4,0500000US24001
10,18.9,18.6,3.1,3,3,3,0500000US24003
11,20.4,18.5,2.5,2.2,2.5,2.2,0500000US24005
12,24.3,24.1,2.1,2.1,2.1,2.1,0500000US24009
13,21.1,16.2,2.3,1.3,2.1,1.3,0500000US24011
14,22.5,21.1,3.6,3.3,3.5,3.3,0500000US24013
15,18.5,16.7,2.2,1.9,2.1,1.9,0500000US24015
16,19.3,19.1,2,2,2,2,0500000US24017
17,20.1,12,2.7,0.8,2.5,0.9,0500000US24019
18,19.6,18.8,3,2.8,3,2.9,0500000US24021
19,18.3,8.5,3,0.9,2.6,0.8,0500000US24023
20,19.3,18.6,3.5,3.4,3.5,3.3,0500000US24025
21,21.4,21.3,3.6,3.6,3.4,3.4,0500000US24027
22,20.5,17.1,2,1.4,2,1.4,0500000US24029
23,20.9,20.2,3.1,3,3,2.9,0500000US24031
24,16.7,15.8,1.7,1.5,1.7,1.6,0500000US24033
1,20.3,18.3,2.1,1.8,2.2,1.8,0500000US25003
2,22.1,18.5,2.1,1.5,2.2,1.6,0500000US25005
3,1.1,1.1,0.2,0.2,0.2,0.2,0500000US25007
4,20.1,18.3,3.3,3,3.4,3,0500000US25009
5,24.7,23,2,1.8,2,1.7,0500000US25011
6,21.6,18.5,2.5,1.8,2.6,1.9,0500000US25013
7,25.9,25,2.1,2,2.3,2.2,0500000US25015
8,22.8,22.3,3.2,3.2,3.3,3.2,0500000US25017
9,5.2,5.1,0.8,0.8,0.7,0.7,0500000US25019
10,20.8,20.5,2.2,2.2,2.1,2.1,0500000US25021
11,18.3,16.6,2.1,1.8,2.2,1.9,0500000US25023
12,17.1,15.8,1.6,1.3,1.6,1.3,0500000US25025
13,21.6,20.5,2.3,2.2,2.4,2.2,0500000US25027
14,15.7,14.3,1.4,1.1,1.3,1.1,0500000US25001
1,22.7,19.6,1.7,1.2,1.8,1.3,0500000US29001
2,28.1,12.8,3.3,1.2,3.5,1.1,0500000US29005
3,14.2,7.4,1.6,0.4,1.5,0.4,0500000US29009
4,32,7.4,4.6,0.4,4.5,0.4,0500000US29011
5,21.9,9,2.9,0.6,2.8,0.6,0500000US29013
6,19.1,5.7,2.8,0.4,2.8,0.4,0500000US29015
7,5.1,1.1,0.9,0,0.8,0,0500000US29017
8,21.1,20.9,2.1,2.1,2.2,2.2,0500000US29019
9,21.4,18.2,2,1.5,2.1,1.6,0500000US29021
10,24.1,8,4.6,0.6,4.7,0.6,0500000US29023
11,25.8,6.8,3.3,0.4,3.2,0.4,0500000US29025
12,21.3,16.7,2.3,1.7,2.5,1.7,0500000US29027
13,11.2,7,1.4,0.7,1.3,0.6,0500000US29029
14,19.9,19.1,2.4,2.3,2.5,2.4,0500000US29031
15,22.1,15.9,2,1,1.9,1.1,0500000US29033
16,0.8,0.3,0.1,0,0.1,0,0500000US29035
17,22.3,21.9,3.8,3.7,3.8,3.8,0500000US29037
18,29.4,6.3,3.6,0.2,3.6,0.2,0500000US29039
19,28,9.1,4.4,1.3,4.4,1.3,0500000US29041
20,24.1,22,2.4,2.1,2.5,2.2,0500000US29043
21,17,8.8,2.3,0.5,2.2,0.6,0500000US29045
22,22.9,22.6,3.3,3.2,3.2,3.2,0500000US29047
23,23.4,18.4,2.5,1.9,2.5,1.9,0500000US29049
24,23.8,23.1,2.5,2.3,2.4,2.3,0500000US29051
25,19.8,19.5,1.7,1.7,1.6,1.6,0500000US29053
26,19.4,6.2,3.3,0.4,3.3,0.4,0500000US29055
27,28.5,6.2,3.4,0.3,3.4,0.3,0500000US29057
28,27.8,6.3,4.3,0.4,4.2,0.4,0500000US29059
29,19.3,11,2.2,0.9,2.1,0.9,0500000US29061
30,22.3,11.2,2.9,0.8,2.8,0.9,0500000US29063
31,16.4,4.2,2.7,0.3,2.5,0.3,0500000US29065
32,23.3,6.8,4.5,0.6,4.4,0.6,0500000US29069
33,22.3,15.1,3.3,1.9,3.3,1.9,0500000US29071
34,16.3,13.4,2.1,1.3,2,1.3,0500000US29073
35,21.7,19.2,2.1,1.8,2.1,1.8,0500000US29077
36,29.4,5.8,3.7,0.3,3.8,0.3,0500000US29079
37,23.6,15.7,2.7,1.3,2.6,1.4,0500000US29083
38,3.4,0.7,0.7,0,0.7,0.1,0500000US29085
39,24,5.5,2.8,0.3,2.8,0.3,0500000US29087
40,21.1,12,2.2,0.9,2.4,0.9,0500000US29091
41,11.7,4.2,2.4,0.4,2.5,0.4,0500000US29093
42,20.6,19.2,2.7,2.4,2.6,2.4,0500000US29099
43,20,17.9,1.9,1.6,2.1,1.7,0500000US29101
44,23.6,13.2,3,1,2.9,1,0500000US29105
45,25.7,17.3,2.6,1.3,2.5,1.3,0500000US29107
46,26.5,10.7,4.7,1.1,4.6,1.1,0500000US29111
47,28.7,13.5,2.9,1,3,1,0500000US29117
48,15.7,7,2.5,0.7,2.6,0.6,0500000US29119
49,18.3,9.8,2.7,0.9,2.9,0.8,0500000US29123
50,18.4,4.9,3.3,0.3,3.1,0.3,0500000US29125
51,18.8,3.9,2.1,0.2,2.2,0.2,0500000US29129
52,22.6,8.8,3.5,0.7,3.4,0.6,0500000US29131
53,23.1,8,4.3,0.7,4.2,0.7,0500000US29133
54,22.6,10.5,3,0.6,2.7,0.7,0500000US29137
55,22.6,9.4,3,0.7,3,0.7,0500000US29139
56,18.5,6,3.3,0.6,3.5,0.6,0500000US29143
57,24.2,14.3,3,0.9,3,0.9,0500000US29145
58,6.5,1.5,0.8,0.1,0.9,0.1,0500000US29149
59,15.4,8.5,2.1,0.6,2.1,0.7,0500000US29151
60,13,3,1.7,0.1,1.9,0.1,0500000US29153
61,26.2,12.3,4.9,1.4,4.8,1.4,0500000US29157
62,20.4,18.2,1.8,1.4,1.7,1.4,0500000US29159
63,18.8,16.4,1.7,1.2,1.8,1.3,0500000US29161
64,21.4,21.2,3.1,3.1,3,3,0500000US29165
65,27.5,12.8,3.4,0.6,3.3,0.7,0500000US29167
66,19.7,9.7,2,0.3,2.4,0.2,0500000US29171
67,17.5,17.2,2.2,2.1,2.1,2.1,0500000US29173
68,26.7,16.6,3,1.6,3.1,1.5,0500000US29177
69,6.7,2,1.3,0,1.4,0,0500000US29179
70,3.7,0.9,0.6,0,0.7,0,0500000US29181
71,23.6,5.4,3,0.3,2.9,0.3,0500000US29185
72,27.6,12.3,4.6,0.9,4.5,1,0500000US29186
73,24,22.1,2.9,2.5,2.9,2.5,0500000US29189
74,26.4,12.9,3.2,0.6,3,0.6,0500000US29195
75,21.5,4.7,2.8,0.1,2.8,0.1,0500000US29197
76,22.2,12.5,3.3,1,3.3,1.1,0500000US29201
77,3.8,0.9,0.9,0.1,0.9,0.1,0500000US29203
78,22.2,16,2.2,1,2.1,1.1,0500000US29205
79,27.6,7.6,5,0.6,5,0.6,0500000US29207
80,18.4,10.7,2.1,0.8,2.1,0.8,0500000US29209
81,22.4,5.1,3.8,0.2,4,0.3,0500000US29211
82,16.2,11.6,2.1,1.1,2,1.1,0500000US29213
83,24,5.5,4,0.3,4,0.3,0500000US29215
84,26.4,11.3,3.5,0.8,3.2,1,0500000US29217
85,17.5,17.2,1.9,1.9,1.9,1.9,0500000US29219
86,15.1,5.1,3.3,0.5,3.1,0.5,0500000US29221
87,3.9,1,0.7,0.1,0.7,0.1,0500000US29223
88,26.8,12.1,3.8,0.8,3.7,0.8,0500000US29225
89,24.2,5.4,3.2,0.2,3.3,0.2,0500000US29227
90,22.9,7.7,3,0.6,2.9,0.6,0500000US29229
91,17.1,14.1,2,1.2,1.9,1.2,0500000US29510
92,2.8,0.7,0.5,0.1,0.5,0.1,0500000US29067
93,17.4,17.2,1.7,1.7,1.7,1.7,0500000US29075
94,16.9,16.5,1.5,1.5,1.5,1.5,0500000US29081
95,25.6,11.4,3.1,0.7,3.1,0.7,0500000US29089
96,19.7,17.4,2.8,2.3,2.7,2.3,0500000US29095
97,22.5,3.7,3.3,0.2,3.3,0.2,0500000US29103
98,24.1,14,2.6,0.9,2.6,0.9,0500000US29109
99,23.4,14.1,2.5,1.2,2.5,1.2,0500000US29115
100,24.8,17.2,2.3,1.4,2.5,1.4,0500000US29121
101,23,20.9,2.3,2,2.4,2.1,0500000US29127
102,18.7,18.3,1.3,1.3,1.3,1.3,0500000US29135
103,12.9,7.5,1.5,0.5,1.5,0.5,0500000US29141
104,20.4,20.1,1.6,1.6,1.7,1.7,0500000US29147
105,19.5,6.6,4.1,0.6,4.1,0.6,0500000US29155
