,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
46,10.5,9.8,2.1,1.9,2.1,1.9,0500000US12097
47,19.7,15.9,1.8,1.4,1.8,1.4,0500000US12099
48,22.2,15.9,2.2,1.6,2.2,1.6,0500000US12101
49,21.7,18.3,2.1,1.7,2.1,1.6,0500000US12103
50,18,14,2.3,1.6,2.3,1.7,0500000US12105
51,16.7,6.2,3.2,0.9,3.1,0.9,0500000US12107
52,12.7,10.7,4.5,4.2,4.6,4.3,0500000US12109
53,19.5,16.4,2.3,1.8,2.3,1.9,0500000US12111
54,15.3,14.5,3.5,3.4,3.6,3.5,0500000US12113
55,24.2,19.9,2.4,1.8,2.4,1.8,0500000US12115
56,17.5,17.1,3.1,3,3,2.9,0500000US12117
57,17.5,13.5,5.6,4.8,7.1,6.5,0500000US12119
58,19,6,4.2,0.7,4.1,0.7,0500000US12121
59,10.8,3.3,1.5,0.3,1.3,0.2,0500000US12123
60,14.9,5.8,2.8,1,2.9,0.9,0500000US12125
61,15,10.5,3.9,3,4,3.1,0500000US12127
62,14.3,11.5,3,2.4,3.2,2.6,0500000US12129
63,6.8,4.9,1.9,1.3,1.6,1.3,0500000US12131
64,18.4,5.2,2.7,0.5,2.7,0.5,0500000US12133
65,16.6,4.4,2.8,0.8,2.7,0.3,0500000US12059
66,16.1,10.6,4.2,3,4.3,3.2,0500000US12061
67,17.1,5.9,2.5,0.6,2.6,0.7,0500000US12063
1,25.1,21.4,2.1,1.3,1.9,1.4,0500000US20001
2,29.8,6.5,3.8,0.3,3.9,0.3,0500000US20003
3,20.2,16.1,2.7,2.1,3,2.4,0500000US20005
4,25,6.5,3.1,0.5,3.2,0.5,0500000US20007
5,23,15.1,2.6,1.6,2.6,1.7,0500000US20009
6,21.3,17,1.4,1.3,1.4,1.2,0500000US20011
7,18.1,13.9,1.8,1.1,1.7,1.1,0500000US20013
8,22.8,20.3,3.1,2.5,3,2.6,0500000US20015
9,24.2,7.3,4.8,0.5,4.8,0.5,0500000US20017
10,15.9,4.3,2.8,0.3,2.8,0.3,0500000US20019
11,19.9,13.2,2.3,0.8,2.2,0.9,0500000US20021
12,20.3,6,3.6,0.4,3.6,0.4,0500000US20023
13,5.4,2.1,0.3,0.3,0.3,0.3,0500000US20025
14,26.3,11.6,3.8,1.6,3.9,1.4,0500000US20027
15,27.8,18.8,3,1.5,3,1.7,0500000US20029
16,20,19.6,1.8,1.7,1.8,1.8,0500000US20031
17,7.5,7.3,0.9,0.9,0.9,0.9,0500000US20033
18,23.9,18.6,2.3,1.5,2.3,1.6,0500000US20035
19,21.6,19,2,1.6,2,1.6,0500000US20037
20,20.1,5.2,3.8,0.6,3.8,0.6,0500000US20039
21,24,12.3,2.8,1.6,3,1.3,0500000US20041
22,17,8,2,0.8,2,0.8,0500000US20043
23,22.2,22,2.1,2.1,2.3,2.3,0500000US20045
24,22.9,6.5,3.9,0.6,3.9,0.6,0500000US20047
25,15.7,4.4,2.8,0.3,2.8,0.3,0500000US20049
26,20.9,20.7,3,2.9,3.2,3.1,0500000US20051
27,21.6,15.2,1.2,1,1.2,1.1,0500000US20053
28,12.8,10.2,2.9,2.3,2.8,2.1,0500000US20055
29,18.5,10.4,2.8,1.1,2.9,1,0500000US20057
30,18,16.2,1.9,1.4,1.9,1.5,0500000US20061
31,24.2,6.4,3.6,0.7,3.6,0.7,0500000US20063
32,18.5,18.3,2.7,2.7,2.2,2.2,0500000US20067
33,7.9,7.8,1,1,1,1,0500000US20069
34,16.3,16.3,2.5,2.5,2.5,2.5,0500000US20071
35,7.5,7.5,1,1,1,1,0500000US20075
36,21.9,12.9,2.2,1.1,2.4,1.1,0500000US20077
37,24.5,5.6,3,0.3,3,0.3,0500000US20083
38,20.7,20.3,2,2,2,2,0500000US20085
39,22.7,5.2,3.9,0.3,3.9,0.3,0500000US20089
40,21.3,21.1,3.5,3.4,3.5,3.5,0500000US20091
41,6.2,6.1,0.6,0.6,0.6,0.6,0500000US20093
42,15.4,15.1,2,2,2,2,0500000US20097
43,19.2,14.8,2.4,1.2,2.2,1.3,0500000US20099
44,4,4,0.5,0.5,0.5,0.5,0500000US20101
45,23.2,6,1.4,0.4,1.4,0.4,0500000US20105
46,19.6,5.6,3.7,0.4,3.8,0.4,0500000US20107
47,20.8,20.6,1,1,1,1,0500000US20109
48,19.2,14.7,4,3.6,4.6,4.1,0500000US20113
49,29.8,14.2,4.4,1.5,4.6,1.5,0500000US20115
50,11.5,3.8,1,0.2,1.2,0.2,0500000US20119
51,19.9,19.6,3.5,3.4,3.5,3.4,0500000US20121
52,27.4,11.8,3.1,1.1,3.6,0.9,0500000US20123
53,21.9,12.9,1.8,1,1.8,0.9,0500000US20127
54,1.7,1.6,0.6,0.6,0.6,0.6,0500000US20129
55,28.5,28.2,2.3,2.3,2.4,2.4,0500000US20131
56,25.2,6.2,3.8,0.6,3.8,0.6,0500000US20135
57,20.7,20.3,2.3,2.3,2.3,2.3,0500000US20137
58,24.6,17.6,2.8,1.2,2.6,1.3,0500000US20139
59,18.4,18.1,2.1,2.1,2,2,0500000US20143
60,21,16.6,2.1,1,1.8,1.2,0500000US20145
61,23.4,23.2,3,2.9,3,3,0500000US20149
62,24,19.1,2.5,1.7,2.5,1.9,0500000US20151
63,20.5,5.7,4,0.7,4,0.7,0500000US20153
64,24.4,7.9,3.5,0.8,3.5,0.8,0500000US20157
65,23.3,18.4,1.8,1.3,1.8,1.4,0500000US20159
66,18.8,18.4,1.5,1.5,1.5,1.5,0500000US20163
67,12.2,7.3,1.1,0.6,1.1,0.6,0500000US20165
68,19.9,15.8,2.3,1.1,2.2,1.3,0500000US20167
69,25.1,24.7,2.4,2.4,2.4,2.4,0500000US20171
70,19,16.6,2.5,2.3,2.6,2.4,0500000US20173
71,14.5,5.8,3,0.3,3,0.3,0500000US20179
72,21.6,21.2,1.5,1.5,1.6,1.5,0500000US20181
73,4.2,1.4,0.4,0,0.4,0,0500000US20187
74,19.5,8.7,3,0.9,3.7,0.8,0500000US20189
75,5.4,2.8,0.6,0.2,0.6,0.2,0500000US20081
76,21.9,19.4,2.1,1.5,1.9,1.6,0500000US20193
77,26.5,7,3.6,0.2,3.6,0.2,0500000US20195
78,10.9,10.7,0.9,0.9,0.9,0.9,0500000US20199
79,28.7,7.2,4.1,0.4,4.1,0.4,0500000US20201
80,12.2,12.1,2.3,2.2,2.3,2.2,0500000US20203
81,24.6,6.6,3.1,0.4,3.1,0.4,0500000US20207
82,16.7,12,2,1.1,2.1,1.3,0500000US20209
83,20.5,5,3.6,0.3,3.6,0.3,0500000US20073
84,24.2,23.9,2.7,2.7,2.7,2.7,0500000US20079
85,20.5,20.2,2.7,2.7,2.6,2.6,0500000US20087
86,28.1,12.9,2.9,1.3,2.9,1.3,0500000US20095
87,20.7,19.5,3.5,3.3,3.3,3.2,0500000US20103
88,24.9,21.1,1.9,1.4,1.9,1.4,0500000US20111
89,28,18.2,2.7,1.2,2.6,1.3,0500000US20117
90,20,12.6,2.3,0.9,2.4,1,0500000US20125
91,27,15,3.3,1.2,3.3,1.2,0500000US20133
92,25.7,5.6,2.8,0.3,2.8,0.3,0500000US20141
93,26.1,10.4,3.5,0.8,3.9,0.8,0500000US20147
94,26.7,15.4,2.8,2,2.8,1.9,0500000US20155
95,21.5,21.3,1.6,1.6,1.6,1.6,0500000US20161
96,19.4,16.3,4.4,3.6,4.6,4.1,0500000US20169
97,23.6,21,2.6,2.1,2.8,2.2,0500000US20177
98,26.5,6.5,4.2,0.5,4.2,0.5,0500000US20183
99,20.4,20,1.7,1.7,1.7,1.7,0500000US20191
100,20.7,20.4,1.4,1.3,1.4,1.4,0500000US20197
101,22.2,10.5,2.7,0.7,2.5,0.8,0500000US20205
102,24.6,6,4,0.4,4,0.4,0500000US20065
103,15.2,10.9,1.9,0.9,1.8,1,0500000US20175
104,24.3,19.4,2.7,1.8,2.9,1.8,0500000US20059
105,27.1,6.4,3.7,0.6,3.7,0.6,0500000US20185
1,27.6,18.7,3.3,2,3.5,2.4,0500000US17001
2,13.4,3.4,2.4,0.4,2.4,0.4,0500000US17003
3,26.9,12.7,3.3,0.8,3.1,0.9,0500000US17005
4,22.4,22.1,2.9,2.8,2.8,2.8,0500000US17007
5,21,12.8,2.2,1,2.2,1,0500000US17009
6,24.8,13.5,3.1,1.2,3,1.2,0500000US17011
7,27.1,15.1,2.8,1.3,2.6,1.3,0500000US17015
8,21.9,17.1,1.5,1,1.6,1,0500000US17017
9,24.8,14.5,2.4,1.1,2.4,1.1,0500000US17021
10,25.6,10.2,3,0.8,3.1,0.8,0500000US17023
11,16.9,16.6,2.6,2.6,2.4,2.4,0500000US17025
12,22.6,22.4,2.7,2.6,2.7,2.7,0500000US17027
13,20.1,19.8,1.8,1.8,1.8,1.8,0500000US17029
14,16.2,14.7,2.3,2,2.3,2,0500000US17031
15,24,16.8,2,1.2,2,1.2,0500000US17033
16,26.8,7.5,3.3,0.4,3.3,0.5,0500000US17035
17,22.6,22.3,2.4,2.4,2.4,2.4,0500000US17037
18,24.7,12.8,1,0.6,1.1,0.7,0500000US17039
19,26.4,16.7,1.9,1.2,1.9,1.2,0500000US17041
20,20.4,20,3.6,3.5,3.5,3.5,0500000US17043
21,24.6,10.2,1.3,0.8,1.1,0.7,0500000US17045
22,28.5,7.5,4.6,0.5,4.5,0.5,0500000US17047
23,22.5,17.5,2.7,2,2.7,2,0500000US17049
24,24.3,6,3,0.3,3,0.3,0500000US17051
25,18.8,16.2,2.4,1.9,2.6,2.2,0500000US17053
26,23.9,9.3,3.6,0.7,3.6,0.7,0500000US17055
27,24.4,14,2.9,1.3,2.8,1.3,0500000US17057
28,19.3,5,3.6,0.6,3.5,0.6,0500000US17059
29,17.9,4.1,1.7,0.3,1.7,0.3,0500000US17061
30,22.6,20.9,2.6,2.3,2.7,2.4,0500000US17063
31,24.7,6.1,3.9,0.4,3.8,0.4,0500000US17065
32,27,12.3,3.1,0.7,3.1,0.7,0500000US17067
33,7.1,2.8,1.3,0.4,1.3,0.3,0500000US17071
34,26.9,23.3,2.5,2,2.5,2.1,0500000US17073
35,16.6,13.2,2.1,1.4,2,1.3,0500000US17077
36,27.5,13,3.4,1.1,3.3,1.2,0500000US17079
37,18.7,13.9,2.6,2.3,2.5,2.1,0500000US17083
38,20.3,13.7,3.1,2,3.2,2.3,0500000US17085
39,20.5,8,5,0.7,3.9,0.8,0500000US17087
40,22.1,19.3,1.8,1.4,1.8,1.5,0500000US17091
41,21.7,21.6,4,3.9,3.9,3.8,0500000US17093
42,18.8,18.1,3.7,3.5,3.6,3.5,0500000US17097
43,23.2,19,2.4,1.9,2.4,1.9,0500000US17099
44,23.7,23.4,2.2,2.2,2.3,2.3,0500000US17103
45,28.1,17.4,2.6,1.3,2.5,1.3,0500000US17105
46,22.6,16.9,2.4,1.7,2.5,1.8,0500000US17107
47,21.5,21.3,3.9,3.8,3.8,3.8,0500000US17111
48,20.3,17.5,2.4,1.9,2.5,2.1,0500000US17115
49,19.6,17.4,3.2,2.9,3.4,3.2,0500000US17119
50,20,11,3.7,1.9,3.8,2.1,0500000US17121
51,21.9,8.2,3.1,0.9,3.1,1,0500000US17125
52,21.6,8.4,3.1,1,3.2,0.9,0500000US17127
53,18.3,15.1,1.9,0.9,1.6,1,0500000US17129
54,16.5,16.3,5.8,5.7,5.9,5.9,0500000US17133
55,25.4,18.2,3.1,2.2,3,2.1,0500000US17135
56,26.5,9.9,3.3,0.6,3.3,0.7,0500000US17145
57,18.6,18.4,2.5,2.5,2.7,2.7,0500000US17147
58,17.4,11.8,2.5,1.5,2.5,1.6,0500000US17149
59,15.8,3.9,3.3,0.3,3.3,0.3,0500000US17153
60,19.7,10.5,2.8,1,2.9,1,0500000US17155
61,29.3,11.6,3.2,0.8,3.1,0.9,0500000US17159
62,22.4,19.4,2.3,1.7,2.3,1.9,0500000US17161
63,21,9.3,3.2,0.7,3.2,0.7,0500000US17165
64,20.6,18.6,2.7,2.4,2.8,2.5,0500000US17167
65,19.8,9,2,0.7,2.4,0.7,0500000US17169
66,20.3,9.8,2.7,1,2.7,1.1,0500000US17173
67,29.1,8,4.4,0.6,4.4,0.6,0500000US17175
68,20.7,19.3,2.9,2.8,3,2.8,0500000US17179
69,25.2,7.7,3.4,0.5,3.5,0.5,0500000US17181
70,22.8,10,2.6,1.1,2.7,1.2,0500000US17183
71,30.3,11.5,3.1,0.9,3.1,0.8,0500000US17187
72,23.5,13.7,2.6,1.2,2.7,1.1,0500000US17189
73,20.2,7,4.3,1.4,4.3,1.5,0500000US17193
74,27.9,22,2.4,1.8,2.5,1.8,0500000US17195
75,18.7,17.6,3.6,3.4,3.8,3.6,0500000US17197
76,19.9,16.8,3.2,2.7,3.4,3,0500000US17201
77,21.8,19.7,3,2.6,3.5,3.1,0500000US17203
78,0.7,0.5,0.2,0.1,0.2,0.1,0500000US17069
79,20.2,16.5,2.1,1.6,2,1.6,0500000US17075
80,23.9,11.6,4,1.9,4.1,1.9,0500000US17081
81,20,19.2,3.1,3,3.4,3.2,0500000US17089
82,26.2,18.1,2.3,1.4,2.3,1.4,0500000US17095
83,22.9,8.7,2.6,0.6,2.6,0.6,0500000US17101
84,22.7,22.3,2.1,2,2,2,0500000US17109
85,18.9,15.4,2.8,2.3,2.8,2.3,0500000US17117
86,23.2,10.1,2.8,1,2.7,1,0500000US17123
87,25.4,18.7,2.5,1.6,2.5,1.6,0500000US17131
88,23.2,19.4,1.9,1.6,2,1.6,0500000US17137
89,22.4,20.4,2.3,1.9,2.3,2,0500000US17143
90,13.5,3.3,3.2,0.2,3.2,0.2,0500000US17151
91,27.9,11.4,3.1,0.8,2.9,0.9,0500000US17157
92,19.3,16.2,2.7,2.2,2.8,2.4,0500000US17163
93,18.2,18,1.6,1.6,1.4,1.4,0500000US17171
94,24.9,20.8,2.9,2.1,3,2.4,0500000US17177
95,23.5,8.5,3.4,0.6,3.6,0.5,0500000US17185
96,25.7,21.4,2.6,2.3,2.5,2.1,0500000US17141
97,21.7,7.2,2.9,0.5,2.8,0.6,0500000US17191
98,18.8,15.6,2.4,1.6,2.5,1.8,0500000US17199
99,1.1,0.6,0.1,0,0.1,0,0500000US17013
100,22.8,22.3,2.5,2.5,2.5,2.4,0500000US17113
101,19.5,19.3,1.9,1.9,2,1.9,0500000US17019
102,22.6,14.8,2.4,1.7,2.5,1.7,0500000US17139
1,18.4,8.8,3,1.4,3,1.3,0500000US22001
2,11.4,4.9,2.4,0.8,2.3,0.9,0500000US22003
3,14.4,13,4,3.7,4.1,3.8,0500000US22005
4,17.7,7.4,3.2,1.3,3.2,1.3,0500000US22007
5,10.7,5.7,2.2,1,2.2,1,0500000US22009
6,20.1,8,3.1,1,3.2,1,0500000US22011
7,13.3,5.4,3.3,1.2,3.4,1.2,0500000US22013
8,17,14.6,2.5,2.3,2.6,2.4,0500000US22015
9,17.6,12.8,3.2,2.4,3.3,2.5,0500000US22017
10,17.9,13,3.5,2.3,3.4,2.4,0500000US22019
11,12.6,3.4,2.1,0.5,2.1,0.5,0500000US22021
12,14.5,5.2,2.5,0.6,2.6,0.6,0500000US22023
13,19.2,9.7,3.1,1.4,2.9,1.3,0500000US22053
14,16.4,14.2,2.9,2.4,2.9,2.4,0500000US22055
15,18.4,13.5,2.7,1.7,2.7,1.7,0500000US22057
16,7.7,4.3,1.4,0.6,1.4,0.6,0500000US22059
17,15.4,11.7,2.8,1.9,2.8,1.9,0500000US22061
18,12.5,10.1,3.5,2.9,3.6,3,0500000US22063
19,16.5,8.3,4,1.7,3.9,1.7,0500000US22065
20,19,9.1,3.7,1.4,3.8,1.5,0500000US22067
21,13.8,6.1,3,1.4,3.1,1.4,0500000US22069
22,16.3,14.1,5,4.3,4.8,4.2,0500000US22071
23,16.8,13.4,3.4,2.3,3.3,2.4,0500000US22073
24,13.8,11.9,2.7,2.1,2.6,2.2,0500000US22075
25,13.3,6.1,3.6,2.2,3.5,2.1,0500000US22077
26,14.7,9.9,3.1,1.9,3,1.9,0500000US22079
27,12.2,5.1,3.3,1.5,3.2,1.3,0500000US22081
28,18.3,7.1,3.9,1.5,3.9,1.4,0500000US22083
29,10.9,3.7,2.1,0.5,2.2,0.5,0500000US22085
30,17.2,12.6,4.5,3.3,4.7,3.5,0500000US22087
31,15.8,14.5,3.7,3.4,3.7,3.3,0500000US22089
32,11.4,6.2,4.5,2.5,4.6,2.5,0500000US22091
33,11.7,9.2,3.1,2.4,3,2.3,0500000US22093
34,17.7,13.8,4.9,4,5.2,4.2,0500000US22095
35,16.2,7.6,3.8,2,3.7,1.9,0500000US22097
36,16.7,8.8,3.2,1.6,3.2,1.6,0500000US22099
37,16.3,11.7,3.1,2.1,3,2.1,0500000US22101
38,16.3,15.4,3.1,2.9,3.1,2.9,0500000US22103
39,13.3,10.1,3.3,2.5,3.2,2.4,0500000US22105
40,6.2,2.4,2.3,1.6,2.2,1.5,0500000US22107
41,16.1,12.4,2.9,1.9,2.8,1.9,0500000US22109
42,16.5,5.4,3.6,0.9,3.6,0.9,0500000US22111
43,16.3,10.8,2.9,1.7,2.9,1.8,0500000US22113
44,9.9,6.7,1.9,1.3,1.8,1.2,0500000US22115
45,12.5,4.4,3.4,1.1,3.2,1,0500000US22117
46,18.2,8.5,2.3,1.4,2.3,1.3,0500000US22119
47,15.1,13.3,5.2,4.6,5.2,4.7,0500000US22121
48,15.3,4.8,3.7,0.8,3.8,0.8,0500000US22123
49,8.4,6.4,2.4,2,2.9,2.4,0500000US22125
50,7.5,4.4,1.8,0.9,1.8,0.8,0500000US22025
51,17.6,5.4,3.6,0.8,3.5,0.8,0500000US22027
52,13.3,7.2,3.3,2.1,3.3,2.1,0500000US22029
53,13.7,8.8,3.6,2.4,3.5,2.3,0500000US22031
54,18.6,16.9,5.4,4.9,5.2,4.8,0500000US22033
55,15.4,6.8,4,1.8,4.2,1.9,0500000US22035
56,13.4,6.8,3.9,2.4,4,2.5,0500000US22037
57,17.4,8.2,3.5,1.7,3.5,1.8,0500000US22039
58,17.2,6.1,4.3,0.9,4.4,1.1,0500000US22041
59,15.8,5.2,2.9,0.7,2.8,0.7,0500000US22043
60,17,12.6,3.5,2.5,3.5,2.5,0500000US22045
61,15.5,9.6,4.9,3.4,5,3.6,0500000US22047
62,15.9,4.4,2.9,0.7,2.9,0.6,0500000US22049
63,18.6,15.9,4.2,3.5,4.2,3.6,0500000US22051
64,14,5.1,2.3,0.9,2.3,0.8,0500000US22127
1,18.8,17.1,2.8,2.8,2.9,2.9,0500000US24035
2,17.7,17.1,2.3,2.2,2.4,2.3,0500000US24037
3,16.4,6.9,1.6,0.7,1.6,0.7,0500000US24039
4,17.6,17.3,2.7,2.7,2.7,2.7,0500000US24041
5,17.7,15.2,2.8,2.3,2.8,2.4,0500000US24043
6,15.9,13.9,2.1,2,2.2,2.1,0500000US24045
7,8.4,7.1,1.9,1.5,1.2,1,0500000US24047
8,14.1,10.3,1.7,1.1,1.7,1.2,0500000US24510
9,18.3,11.9,2.7,1.6,2.8,1.6,0500000US24001
10,15.9,15.6,3.9,3.8,3.8,3.8,0500000US24003
11,17.8,16.2,3.1,2.9,3.1,2.8,0500000US24005
12,22.2,22,2.4,2.3,2.3,2.3,0500000US24009
13,19,14.8,1.5,1.4,1.5,1.4,0500000US24011
14,19,17.8,4.7,4.4,4.6,4.4,0500000US24013
15,16.4,14.8,3.1,2.9,3,2.7,0500000US24015
16,17.3,17.1,2.2,2.2,2.2,2.2,0500000US24017
17,17.6,11.1,1.1,0.8,1.1,0.9,0500000US24019
18,16.6,15.9,3.9,3.7,3.9,3.8,0500000US24021
19,15.7,7.7,2.9,0.9,2.6,1,0500000US24023
20,15.8,15.2,4.4,4.3,4.3,4.2,0500000US24025
21,18,17.9,4.5,4.5,4.3,4.2,0500000US24027
22,18.5,15.6,2,1.9,2.1,2.1,0500000US24029
23,17.9,17.3,3.7,3.7,3.6,3.6,0500000US24031
24,15,14.2,1.7,1.6,1.7,1.6,0500000US24033
1,18.1,16.4,2.6,2.3,2.6,2.3,0500000US25003
2,19.9,16.9,2.3,1.8,2.4,1.9,0500000US25005
3,1,1,0.2,0.2,0.2,0.2,0500000US25007
4,16.7,15.2,3.2,3,3.3,3,0500000US25009
5,22.7,21.3,2.7,2.6,2.7,2.5,0500000US25011
6,19,16.6,3.2,2.6,3.3,2.7,0500000US25013
7,23.6,22.9,2.8,2.6,3,2.9,0500000US25015
8,19.5,19.1,3.7,3.6,3.7,3.7,0500000US25017
9,4.4,4.4,0.8,0.8,0.8,0.8,0500000US25019
10,18.7,18.4,2.7,2.7,2.6,2.6,0500000US25021
11,16.1,14.7,2.7,2.5,2.8,2.6,0500000US25023
12,15.6,14.6,1.6,1.4,1.5,1.4,0500000US25025
13,19.3,18.3,3.1,2.9,3.1,3,0500000US25027
14,14.4,13.3,1.5,1.3,1.4,1.3,0500000US25001
1,21,18.3,1.9,1.7,2.2,1.9,0500000US29001
2,24.6,11.7,3.1,1.5,3.2,1.3,0500000US29005
3,12.7,7,1.4,0.8,1.3,0.7,0500000US29009
4,27.5,7,5.4,0.6,5.4,0.6,0500000US29011
5,19.1,8.4,3,1,3,1.1,0500000US29013
6,16.8,5.4,2.1,0.4,2.1,0.4,0500000US29015
7,4.3,1.1,0.4,0.1,0.3,0.1,0500000US29017
8,18.9,18.7,2.4,2.4,2.5,2.5,0500000US29019
9,19.3,16.6,2.6,1.8,2.5,1.9,0500000US29021
10,19.4,7.4,3.8,0.6,3.9,0.6,0500000US29023
11,22.6,6.5,3.1,0.6,3.1,0.6,0500000US29025
12,19,15.1,2.3,2,2.3,2,0500000US29027
13,10,6.4,1.4,0.9,1.3,0.8,0500000US29029
14,17.4,16.6,3.1,2.9,3.4,3.3,0500000US29031
15,20.2,14.8,2.3,1.2,2.2,1.3,0500000US29033
16,0.7,0.3,0.2,0,0.2,0.1,0500000US29035
17,18.4,18.1,3.3,3.2,3.3,3.2,0500000US29037
18,25.9,6,4.5,0.6,4.6,0.7,0500000US29039
19,24.3,7.8,2.6,0.8,2.6,0.8,0500000US29041
20,21.6,19.9,3.2,2.9,3.2,3,0500000US29043
21,14.9,8.2,2.8,0.8,2.7,0.8,0500000US29045
22,19.7,19.4,3,3,2.9,2.9,0500000US29047
23,20.9,16.6,2.8,2.1,2.8,2,0500000US29049
24,21.4,20.8,2.5,2.4,2.5,2.4,0500000US29051
25,18.2,17.8,2,2,2.1,2,0500000US29053
26,16,5.8,3.1,0.6,3.3,0.6,0500000US29055
27,25,5.9,1.1,0.3,1.1,0.3,0500000US29057
28,23.6,5.9,2,0.6,2.1,0.6,0500000US29059
29,17.2,10.1,2.5,1.2,2.4,1.3,0500000US29061
30,19.5,10.3,2.5,1.2,2.5,1.4,0500000US29063
31,13.8,3.9,2.9,0.3,2.7,0.4,0500000US29065
32,18.9,6.2,1,0.5,1,0.5,0500000US29069
33,19.1,13.2,3.8,2.7,3.7,2.7,0500000US29071
34,14.6,12,2.1,1.7,2.1,1.7,0500000US29073
35,19.6,17.4,2.6,2.3,2.6,2.3,0500000US29077
36,25.6,5.6,3.3,0.3,3.2,0.3,0500000US29079
37,21,14.4,2.9,1.7,2.9,1.8,0500000US29083
38,2.7,0.6,0.3,0,0.3,0,0500000US29085
39,21.2,5.2,2.7,0.3,2.6,0.3,0500000US29087
40,18.7,11.1,2.3,1.2,2.5,1.2,0500000US29091
41,9.2,3.8,2.5,0.5,2.5,0.5,0500000US29093
42,18,16.8,3.5,3.3,3.5,3.3,0500000US29099
43,17.9,16.2,2,1.8,2.1,1.8,0500000US29101
44,20.7,12.2,3.2,1.2,3.1,1.3,0500000US29105
45,23.2,16,2.5,1.4,2.5,1.3,0500000US29107
46,22.2,9.5,4,0.8,3.9,0.8,0500000US29111
47,25.7,12.5,2.9,1.3,2.8,1.2,0500000US29117
48,13.1,6.4,2,0.8,2,0.7,0500000US29119
49,15.4,9,2.5,1.1,2.6,1,0500000US29123
50,15.3,4.6,2.4,0.4,2.4,0.4,0500000US29125
51,16.6,3.7,2.6,0.3,2.7,0.3,0500000US29129
52,19.6,8.2,2.4,0.7,2.3,0.6,0500000US29131
53,18.9,7.3,1.7,0.9,1.8,0.9,0500000US29133
54,20.3,9.8,2.3,0.8,2.2,0.9,0500000US29137
55,19.8,8.7,2.7,0.7,2.6,0.8,0500000US29139
56,15.1,5.4,2.2,0.5,2.2,0.5,0500000US29143
57,21.2,13.4,2.4,1.1,2.4,1.1,0500000US29145
58,5.6,1.3,0.8,0.1,0.9,0.1,0500000US29149
59,13.7,7.8,1.8,0.9,1.7,0.9,0500000US29151
60,11.1,2.8,1.8,0.1,2,0.1,0500000US29153
61,21.4,10.9,4.1,1.6,4,1.6,0500000US29157
62,18.7,16.8,2.1,1.8,2.1,1.9,0500000US29159
63,17,15.1,1.6,1.4,1.7,1.5,0500000US29161
64,18.4,18.2,3,3,3,3,0500000US29165
65,24.2,12,2.4,1,2.4,1,0500000US29167
66,17.7,9.5,1.5,0.6,1.6,0.5,0500000US29171
67,15.4,15.1,2.3,2.3,2.3,2.2,0500000US29173
68,23.7,15.2,2.6,1.6,2.7,1.5,0500000US29177
69,5.3,2,1.5,0.2,1.5,0.3,0500000US29179
70,3.1,0.9,0.7,0.1,0.8,0.1,0500000US29181
71,20.7,5.1,3.5,0.5,3.5,0.5,0500000US29185
72,23.1,11.3,3.9,1,3.8,1.2,0500000US29186
73,21.1,19.6,3.3,3,3.3,3,0500000US29189
74,24.1,12.3,2.5,0.9,2.4,0.9,0500000US29195
75,19.4,4.5,2.1,0.2,2,0.2,0500000US29197
76,19,11.4,1.7,1.1,1.8,1.1,0500000US29201
77,2.9,0.8,0.8,0.2,0.8,0.1,0500000US29203
78,20.1,14.9,2.5,1.4,2.4,1.5,0500000US29205
79,22.6,7,1.8,0.6,1.9,0.6,0500000US29207
80,16.3,9.9,1.4,1.1,1.5,1.1,0500000US29209
81,19.3,4.8,2.8,0.5,2.7,0.4,0500000US29211
82,14.2,10.5,1.9,1.4,1.9,1.4,0500000US29213
83,20,5.1,2.9,0.4,2.9,0.4,0500000US29215
84,23.2,10.3,4.3,0.9,3.9,1.1,0500000US29217
85,15.6,15.3,2.6,2.6,2.6,2.6,0500000US29219
86,12,4.7,3,0.4,2.9,0.4,0500000US29221
87,3.2,0.9,0.5,0,0.6,0,0500000US29223
88,23.1,11.3,1.7,1.1,1.8,1.2,0500000US29225
89,21,5.1,1.8,0.1,1.8,0.1,0500000US29227
90,20,7.1,2.8,0.8,2.6,0.8,0500000US29229
91,15.2,12.9,1.8,1.2,1.7,1.3,0500000US29510
92,2.3,0.6,0,0,0,0,0500000US29067
93,15.7,15.5,2.2,2.2,2.2,2.2,0500000US29075
94,15.4,15,2.1,2,2,2,0500000US29081
95,23.2,10.7,2.3,0.9,2.3,0.9,0500000US29089
96,17,15.1,2.5,2.1,2.4,2.1,0500000US29095
97,19.9,3.5,2.2,0.2,2.2,0.2,0500000US29103
98,21.5,13.1,2.2,1.4,2.2,1.4,0500000US29109
99,21,13,2.6,1.6,2.5,1.6,0500000US29115
100,22.5,15.9,2,1.4,2,1.4,0500000US29121
101,20.7,18.8,2.6,2.2,2.7,2.3,0500000US29127
102,17.4,17.1,2,2,2,1.9,0500000US29135
103,11.6,7,1.3,0.7,1.3,0.7,0500000US29141
104,18.7,18.4,2.1,2.1,2.2,2.2,0500000US29147
105,15.4,6,1.2,0.5,1.2,0.6,0500000US29155
106,21,12,2.4,1,2.4,1,0500000US29163
107,12.2,10.1,1.7,1.3,1.8,1.4,0500000US29169
108,22.1,13,2.2,1.3,2.3,1.3,0500000US29175
109,19.5,18.8,5,4.9,5,4.9,0500000US29183
