,CRRALL,CRRINT,DAVG,DINTAVG,DRRALL,DRRINT,GEO_ID
44,23,9.9,2.5,1.1,2.4,1,0500000US12093
45,27.7,26.2,2.2,2,2.2,2,0500000US12095
46,23.7,22.4,2.1,1.9,2,1.8,0500000US12097
47,31.3,25.5,2.2,1.7,2.2,1.7,0500000US12099
48,35.3,26.3,2.6,1.8,2.6,1.8,0500000US12101
49,33.8,29,2.2,1.8,2.2,1.8,0500000US12103
50,30.8,24.8,2.4,1.7,2.3,1.7,0500000US12105
51,28,12,2.9,1.3,2.9,1.3,0500000US12107
52,34,30.8,2.7,2.3,2.7,2.4,0500000US12109
53,33.2,28.5,2.4,1.9,2.3,1.9,0500000US12111
54,31.4,30,1.8,1.6,1.8,1.7,0500000US12113
55,36.1,30.4,2.2,1.8,2.2,1.7,0500000US12115
56,33.8,33.1,2.3,2.2,2.3,2.2,0500000US12117
57,42.1,35.5,3.1,2.1,3.2,2.5,0500000US12119
58,31.3,10.7,3.4,1.2,3.5,1.2,0500000US12121
59,19.2,6.6,2.8,1.1,2.6,1,0500000US12123
60,26.1,10.9,2.9,1.1,3.2,1.2,0500000US12125
61,32.5,25.6,2.6,1.9,2.5,1.9,0500000US12127
62,28.6,24.1,2.3,1.6,2.2,1.7,0500000US12129
63,14.6,11.6,1.5,0.9,1.2,0.9,0500000US12131
64,29.6,9.4,3.4,1.2,3.3,1.2,0500000US12133
65,27.1,7.6,2.5,0.7,2.9,0.8,0500000US12059
66,33.9,25.2,2.6,1.8,2.6,1.8,0500000US12061
67,29.9,11.9,3.4,1.2,3.4,1.2,0500000US12063
1,36.4,31.2,3.4,2.6,3.4,2.8,0500000US20001
2,42.2,10.9,4.2,1.5,4.2,1.6,0500000US20003
3,33.4,27.7,2.9,2.5,2.8,2.4,0500000US20005
4,35.2,9.8,3.3,1.1,3.2,1.1,0500000US20007
5,35.5,24,3.2,2,3.1,2,0500000US20009
6,30.5,24.5,2,1.6,2,1.6,0500000US20011
7,26,20.2,2,1.5,1.9,1.5,0500000US20013
8,37.6,34,2.4,2,2.3,2,0500000US20015
9,34.3,11.1,2.9,0.9,2.9,0.9,0500000US20017
10,25.2,7.1,2.2,0.8,2.2,0.8,0500000US20019
11,31.1,21.1,2.7,1.7,2.6,1.7,0500000US20021
12,31.4,9,3.1,0.2,3.1,0.2,0500000US20023
13,12.3,6.2,1,0.4,1,0.4,0500000US20025
14,39.9,20.2,3.7,2.4,3.8,2.3,0500000US20027
15,39.3,26.5,3,1.8,2.8,1.7,0500000US20029
16,31.2,30.5,2.3,2.2,2.3,2.2,0500000US20031
17,16.1,15.9,1.9,1.9,1.9,1.9,0500000US20033
18,34.5,27.1,2.4,1.5,2.2,1.6,0500000US20035
19,32.5,28.9,2.2,2.1,2.2,2,0500000US20037
20,33.5,8.3,4,0.7,4.1,0.7,0500000US20039
21,37.9,20.7,3.4,2.1,3.6,2,0500000US20041
22,26.5,13.5,2.6,1.2,2.5,1.1,0500000US20043
23,35.5,35.3,2.5,2.5,2.5,2.5,0500000US20045
24,35.5,9.6,3.8,0.9,3.8,0.9,0500000US20047
25,24.9,7,2.2,0.7,2.2,0.7,0500000US20049
26,35.2,34.9,2.3,2.3,2.4,2.4,0500000US20051
27,32,22.4,2.8,1.5,2.7,1.6,0500000US20053
28,25.2,20.8,1.9,1.4,1.9,1.3,0500000US20055
29,30.1,17.3,2.6,1.3,2.6,1.2,0500000US20057
30,28.7,25.7,2.1,1.8,2.1,1.8,0500000US20061
31,36.1,9.8,2.9,0.8,2.9,0.8,0500000US20063
32,28.2,27.9,1.3,1.3,1.4,1.4,0500000US20067
33,17,17,1.8,1.8,1.8,1.8,0500000US20069
34,27.9,27.7,2.6,2.6,2.6,2.6,0500000US20071
35,13.7,13.6,1.4,1.4,1.4,1.4,0500000US20075
36,31.9,20,3,2,3.1,2,0500000US20077
37,40.4,13.3,4.3,1.6,4.3,1.6,0500000US20083
38,30.5,30,1.9,1.9,1.9,1.9,0500000US20085
39,32.4,8.2,2.6,1,2.6,1,0500000US20089
40,38.8,38.5,2.1,2.1,2.1,2.1,0500000US20091
41,11.4,11.3,1.1,1.1,1.1,1.1,0500000US20093
42,23.8,23.3,1.6,1.5,1.6,1.5,0500000US20097
43,31.5,24.4,3.1,1.9,2.9,2,0500000US20099
44,8.6,8.6,1.1,1.1,1.1,1.1,0500000US20101
45,36.2,10.2,4.4,1,4.4,1,0500000US20105
46,29.6,9.2,3.4,1.2,3.4,1.2,0500000US20107
47,27.6,27.3,0.8,0.8,0.8,0.8,0500000US20109
48,38.7,31.8,2.4,2,2.8,2.1,0500000US20113
49,42.4,20.8,3.9,1.5,3.7,1.6,0500000US20115
50,19.8,7,1.6,0.6,1.8,0.6,0500000US20119
51,35.8,35.4,1.7,1.6,1.7,1.6,0500000US20121
52,38.3,16.9,2.7,1.4,3.2,1.5,0500000US20123
53,32.8,19.1,3.2,2,3.2,1.7,0500000US20127
54,5.1,5,1.2,1.2,1.2,1.2,0500000US20129
55,40.2,39.8,2.4,2.3,2.3,2.2,0500000US20131
56,35.6,9.1,2.8,0.6,2.8,0.6,0500000US20135
57,33.1,32.5,3.1,3.1,3.1,3.1,0500000US20137
58,34.9,25,2.6,1.4,2.2,1.4,0500000US20139
59,29.5,29,2.6,2.4,2.6,2.4,0500000US20143
60,30.7,24.3,3.1,1.8,2.9,2.3,0500000US20145
61,39.6,39.2,2,2,2,2,0500000US20149
62,34.2,27.3,2.1,1.4,2,1.5,0500000US20151
63,32,9,3.8,0.9,3.8,0.9,0500000US20153
64,36.6,14,3.2,1.3,3.2,1.3,0500000US20157
65,32.9,25.8,1.8,1,1.6,1,0500000US20159
66,29.9,29.5,2.3,2.3,2.3,2.3,0500000US20163
67,19.8,11.9,1.2,0.6,1.2,0.6,0500000US20165
68,29.2,22.1,2.2,1.1,2,1.2,0500000US20167
69,35.5,35,1.3,1.3,1.3,1.3,0500000US20171
70,33.8,30.2,2.6,2.2,2.6,2.3,0500000US20173
71,24,8.9,2.5,0.5,2.4,0.5,0500000US20179
72,28.9,28.4,0.7,0.7,0.8,0.8,0500000US20181
73,6.9,2.6,0.7,0.3,0.7,0.3,0500000US20187
74,29,14.1,2.1,1,2.8,1.1,0500000US20189
75,10.4,6,1.9,1.2,1.9,1.2,0500000US20081
76,31,26.8,2.2,0.8,1.7,1,0500000US20193
77,38.4,10.2,3.3,0.8,3.3,0.8,0500000US20195
78,22.8,22.6,2.6,2.6,2.6,2.6,0500000US20199
79,41.5,10.6,4,1,4,1,0500000US20201
80,22.1,22,0.4,0.4,0.4,0.4,0500000US20203
81,34.6,9.5,2.9,0.8,2.8,0.7,0500000US20207
82,27.6,20,2.3,1.4,2.2,1.4,0500000US20209
83,29.8,7.8,2.7,0.9,2.7,0.9,0500000US20073
84,38.7,38.3,2.7,2.7,2.7,2.6,0500000US20079
85,33.4,33,1.9,1.8,1.9,1.8,0500000US20087
86,39.2,18.8,2.4,1.1,2.7,1.2,0500000US20095
87,36,34.3,2.4,2.2,2.3,2.2,0500000US20103
88,35,29.8,2.6,2.1,2.5,2,0500000US20111
89,40.6,26.3,2.7,1.3,2.3,1.2,0500000US20117
90,31.2,19.7,3,1.7,3,1.7,0500000US20125
91,38.7,22.2,3.2,2,3.2,2,0500000US20133
92,38.1,9.7,4,1.4,4,1.4,0500000US20141
93,39.2,16.9,3.1,1.5,3.5,1.8,0500000US20147
94,39.5,24,2.7,1.6,2.7,1.6,0500000US20155
95,32.7,32.4,2.1,2.1,2.1,2.1,0500000US20161
96,37.4,32.8,2.7,2.2,2.6,2.3,0500000US20169
97,36.9,33.1,2.5,2.1,2.5,2.1,0500000US20177
98,39.9,9.6,4,0.9,4,0.9,0500000US20183
99,30.7,30.2,2.2,2.2,2.2,2.2,0500000US20191
100,31.2,30.7,2.4,2.3,2.5,2.5,0500000US20197
101,33.1,16.3,3.5,1.7,3.5,1.9,0500000US20205
102,35.5,8.7,3.2,0.9,3.2,0.9,0500000US20065
103,23.3,16.6,1.6,0.8,1.5,0.9,0500000US20175
104,36.8,29.8,2.5,2.1,2.7,2.2,0500000US20059
105,39.2,9.6,3.9,1.1,3.9,1.1,0500000US20185
1,45,32.5,2.7,1.7,2.6,1.8,0500000US17001
2,24.1,6.1,3.2,0.4,3.2,0.5,0500000US17003
3,39.6,18.5,3.5,1.1,3.5,1.3,0500000US17005
4,36.8,36.3,1.7,1.7,1.7,1.7,0500000US17007
5,32.5,20,2.1,1.7,2,1.6,0500000US17009
6,37.5,20.9,2.5,0.8,2.5,0.9,0500000US17011
7,37.3,21.2,1.8,0.7,1.8,0.7,0500000US17015
8,32.6,25.4,1.9,1.5,2,1.5,0500000US17017
9,36.6,22.3,2.3,1.2,2.2,1.2,0500000US17021
10,38.1,15.9,3.2,1,3.4,1.1,0500000US17023
11,31.3,30.9,2.4,2.3,2.8,2.7,0500000US17025
12,37.4,37,1.8,1.8,1.9,1.9,0500000US17027
13,32.6,32.2,2.3,2.3,2.3,2.3,0500000US17029
14,28.4,25.7,1.7,1.2,1.7,1.3,0500000US17031
15,34.5,24.3,2.2,1.4,2.1,1.3,0500000US17033
16,38.8,10.7,2.6,0.4,2.6,0.4,0500000US17035
17,36,35.7,1.5,1.5,1.5,1.5,0500000US17037
18,35.7,19.9,1.8,0.8,1.8,0.8,0500000US17039
19,38.9,25.4,2.6,1.6,2.5,1.5,0500000US17041
20,37.9,37.4,1.9,1.8,1.8,1.8,0500000US17043
21,36.8,16.8,2.4,0.8,2.5,0.7,0500000US17045
22,40.7,10.8,2.7,0.3,2.7,0.3,0500000US17047
23,39.2,32.2,2.4,1.8,2.3,1.8,0500000US17049
24,35.9,8.6,3,0.3,3,0.4,0500000US17051
25,34.3,30,1.8,1.3,1.8,1.4,0500000US17053
26,36.9,14.2,3.2,1,3.2,0.9,0500000US17055
27,37.4,21.9,2.6,0.9,2.5,1,0500000US17057
28,31.6,7.6,3.4,0.4,3.4,0.4,0500000US17059
29,26.1,6.5,1.8,0.3,1.9,0.4,0500000US17061
30,35.7,33.3,1.8,1.5,1.7,1.5,0500000US17063
31,35.8,9.1,2.2,0.4,2.2,0.4,0500000US17065
32,39.3,17.7,2.9,0.8,2.8,0.8,0500000US17067
33,11,4.5,0.9,0.3,0.9,0.3,0500000US17071
34,40.7,35.2,1.8,1.3,1.8,1.4,0500000US17073
35,27.7,22.4,2.3,1.7,2.3,1.7,0500000US17077
36,40.5,19.8,2.1,0.8,2.1,0.9,0500000US17079
37,32.5,25.4,2.4,1.9,2.8,2.2,0500000US17083
38,33.7,24.4,2,1.1,1.9,1.3,0500000US17085
39,33,13.2,2.1,0.9,2.8,1,0500000US17087
40,34.8,30.7,2.6,2.1,2.6,2.2,0500000US17091
41,39,38.8,1.9,1.9,1.8,1.8,0500000US17093
42,35.2,34.2,1.9,1.7,1.9,1.8,0500000US17097
43,36.5,30.4,1.8,1.2,1.8,1.1,0500000US17099
44,35.5,35,1.3,1.3,1.4,1.4,0500000US17103
45,40.8,25.1,2.3,0.9,2.3,0.9,0500000US17105
46,35.4,27.4,2,1.5,2,1.5,0500000US17107
47,38.8,38.5,1.9,1.9,1.9,1.9,0500000US17111
48,35,30.3,2.3,1.7,2.2,1.7,0500000US17115
49,36.3,32.9,2.5,2.1,2.5,2.2,0500000US17119
50,34.6,20.6,2.2,0.8,2.2,0.8,0500000US17121
51,34.7,14.2,2.6,0.7,2.5,0.8,0500000US17125
52,32.9,13.7,2.4,0.7,2.5,0.7,0500000US17127
53,35.2,30.2,3,2.1,2.9,2.3,0500000US17129
54,40.5,40.2,2.5,2.4,2.4,2.3,0500000US17133
55,38.8,28.5,1.9,1.1,1.9,1.1,0500000US17135
56,39.2,14.7,2.5,0.3,2.5,0.4,0500000US17145
57,37.6,37.2,2.7,2.7,2.7,2.7,0500000US17147
58,31.1,22.6,2.4,1.5,2.3,1.5,0500000US17149
59,26.5,6.9,2.4,0.2,2.4,0.2,0500000US17153
60,30.8,16.7,2.2,1.1,2.2,1,0500000US17155
61,42.2,17.1,3.2,0.9,3.2,1,0500000US17159
62,35.9,31.3,1.7,1.2,1.7,1.3,0500000US17161
63,32.8,14.5,2.9,1,3,1,0500000US17165
64,37,34,2.2,1.8,2.1,1.9,0500000US17167
65,33.2,18.4,2.3,1.6,2.4,1.4,0500000US17169
66,33,17.3,2.2,0.8,2.1,0.9,0500000US17173
67,43,11,3.2,0.4,3.3,0.4,0500000US17175
68,37.4,35.5,1.7,1.6,1.8,1.6,0500000US17179
69,39.8,11.3,4.1,0.5,4,0.5,0500000US17181
70,35.9,17.8,2.5,0.9,2.4,0.9,0500000US17183
71,43.4,16.5,2.7,0.7,2.8,0.7,0500000US17187
72,34.8,20.7,1.9,0.9,1.9,0.9,0500000US17189
73,33.1,13.3,2.6,0.6,2.6,0.6,0500000US17193
74,39.1,31.3,1.4,1,1.4,1,0500000US17195
75,35.9,34.3,1.9,1.7,1.9,1.7,0500000US17197
76,36.6,31.6,2.3,1.6,2.3,1.7,0500000US17201
77,40.2,37.1,1.9,1.6,2,1.7,0500000US17203
78,2.8,2.6,0.6,0.6,0.7,0.6,0500000US17069
79,32,26.8,2,1.5,2,1.6,0500000US17075
80,39.4,20.5,2.8,1,2.8,1,0500000US17081
81,36.3,35,1.9,1.7,1.9,1.7,0500000US17089
82,37.5,26.3,1.9,1.1,2,1.1,0500000US17095
83,34,13.1,2.3,0.4,2.3,0.4,0500000US17101
84,33.4,32.9,1,1,1.1,1.1,0500000US17109
85,33.4,28.7,1.9,1.6,2,1.6,0500000US17117
86,37.6,18,2.9,0.9,2.8,0.9,0500000US17123
87,37.1,27.9,1.8,1.2,1.8,1.2,0500000US17131
88,35.6,30.4,2.4,2.1,2.4,2,0500000US17137
89,35.4,32.5,1.7,1.3,1.7,1.4,0500000US17143
90,21.4,5.6,1.7,0.3,1.7,0.3,0500000US17151
91,40.7,17.6,2.6,0.6,2.5,0.7,0500000US17157
92,34.6,29.6,2.7,1.9,2.7,2.1,0500000US17163
93,29,28.7,1.9,1.9,1.7,1.6,0500000US17171
94,39,33.1,2.1,1.4,2,1.5,0500000US17177
95,34.9,12.8,2.3,0.8,2.4,0.7,0500000US17185
96,38.7,32.9,2,1.6,2,1.5,0500000US17141
97,32.9,13.1,3,0.9,2.9,1,0500000US17191
98,31.6,26.5,2.2,1.6,2.1,1.5,0500000US17199
99,2.6,1.4,0.2,0.1,0.2,0.1,0500000US17013
100,37.6,36.9,2.3,2.3,2.4,2.3,0500000US17113
101,32.4,32.1,2.3,2.3,2.4,2.3,0500000US17019
102,37.4,26.4,2,1.1,2.1,1.2,0500000US17139
1,30.1,14.9,2.3,0.7,2.3,0.7,0500000US22001
2,19.6,8.2,1.8,0.5,1.6,0.5,0500000US22003
3,31,28.5,2,1.6,2,1.6,0500000US22005
4,27.5,11.7,2.2,0.5,2.1,0.5,0500000US22007
5,25.1,9.7,2.5,0.4,2.5,0.4,0500000US22009
6,30.8,12.6,2.3,0.6,2.3,0.6,0500000US22011
7,25.3,9.9,2.5,0.6,2.6,0.6,0500000US22013
8,30.5,26.1,1.8,1.2,1.8,1.2,0500000US22015
9,33.3,23.3,2.7,1,2.6,1.1,0500000US22017
10,30.7,23,1.9,1.1,1.8,1.1,0500000US22019
11,20,6.1,2.1,0.6,2,0.6,0500000US22021
12,22.1,7.4,1.5,0.4,1.6,0.4,0500000US22023
13,30.9,16.4,2.4,0.8,2.3,0.8,0500000US22053
14,30.1,26.3,1.8,1.3,1.8,1.4,0500000US22055
15,31.1,23.4,1.9,1.2,2,1.2,0500000US22057
16,16,6.8,1.6,0.4,1.6,0.4,0500000US22059
17,27.3,20.3,1.7,0.8,1.7,0.8,0500000US22061
18,26.8,22.9,1.9,1.4,1.9,1.5,0500000US22063
19,30.3,13.8,2.7,0.6,2.7,0.6,0500000US22065
20,33.4,16.2,3.1,0.9,3.1,0.9,0500000US22067
21,25.4,11.2,2.4,0.6,2.4,0.6,0500000US22069
22,28.9,24.1,1.8,1.1,1.8,1.1,0500000US22071
23,30.4,23.8,2.2,1.1,2.1,1.2,0500000US22073
24,24.9,21.7,1.4,0.8,1.4,1,0500000US22075
25,23.1,10.8,1.5,0.5,1.6,0.5,0500000US22077
26,27.6,19.1,2,1,1.9,1.1,0500000US22079
27,22.3,9.8,2.1,0.6,2,0.6,0500000US22081
28,32.4,13.2,2.8,0.8,2.9,0.8,0500000US22083
29,18.6,6.4,1.6,0.4,1.5,0.3,0500000US22085
30,31,22.9,2,1,2.1,1.1,0500000US22087
31,31.8,29.7,1.8,1.6,1.9,1.7,0500000US22089
32,24.4,11.2,2.5,0.6,2.5,0.6,0500000US22091
33,23.1,18.7,1.5,0.9,1.5,0.9,0500000US22093
34,31,24.2,1.9,1,1.9,1,0500000US22095
35,28.3,13.9,2.2,0.7,2.2,0.7,0500000US22097
36,29,16.7,2.3,1,2.2,1,0500000US22099
37,25.7,18.3,1.6,0.8,1.7,0.9,0500000US22101
38,31,29.6,1.8,1.6,1.8,1.7,0500000US22103
39,25.9,19.9,1.9,1,1.9,1.1,0500000US22105
40,11.3,5.5,0.8,0.2,0.7,0.2,0500000US22107
41,27,20.8,1.8,1.1,1.7,1,0500000US22109
42,28.7,9.5,2.8,0.6,2.8,0.6,0500000US22111
43,29.4,21,1.9,1.2,1.8,1.2,0500000US22113
44,19.2,14.1,1.5,1,1.5,1,0500000US22115
45,21.1,7.6,1.9,0.4,1.8,0.4,0500000US22117
46,31.3,14.2,2.7,0.7,2.8,0.7,0500000US22119
47,30.8,27.4,1.9,1.5,1.9,1.5,0500000US22121
48,27.4,8.3,3.4,0.6,3.4,0.6,0500000US22123
49,17,13.5,1.1,0.8,1.3,0.9,0500000US22125
50,19.5,7.9,2,0.3,1.9,0.3,0500000US22025
51,30.9,10.5,3.3,0.7,3.1,0.7,0500000US22027
52,26.4,12.7,2.3,0.6,2.3,0.7,0500000US22029
53,26.6,17.3,2.2,1.1,2.2,1,0500000US22031
54,33,29.6,1.8,1.3,1.8,1.3,0500000US22033
55,33.5,14.5,4,0.6,4.1,0.7,0500000US22035
56,25.1,13.8,1.8,0.6,1.9,0.6,0500000US22037
57,29.3,14.1,2.2,0.6,2.2,0.6,0500000US22039
58,31.6,10.3,3.1,0.4,3.3,0.4,0500000US22041
59,25.6,9,2.1,0.6,2.1,0.6,0500000US22043
60,30.2,23,1.7,1,1.7,1,0500000US22045
61,28.3,18.6,2.1,1,2.1,1.1,0500000US22047
62,27.1,8.8,2.7,0.5,2.6,0.5,0500000US22049
63,32.2,27.5,1.9,1.3,1.8,1.3,0500000US22051
64,23.3,9.7,1.7,0.6,1.6,0.6,0500000US22127
1,32.1,29.6,1.7,1.3,1.6,1.4,0500000US24035
2,31.7,30.9,1.8,1.7,1.8,1.7,0500000US24037
3,27.8,11.9,3,0.6,3,0.7,0500000US24039
4,29.9,29.5,1.4,1.4,1.4,1.4,0500000US24041
5,31.4,27.8,1.9,1.5,1.9,1.6,0500000US24043
6,29.3,25.9,1.8,1.4,1.8,1.4,0500000US24045
7,15,12.9,1.6,1.1,1,0.8,0500000US24047
8,24.5,18,2,1.1,2,1.1,0500000US24510
9,29.9,20.6,1.8,1,1.8,1,0500000US24001
10,33.7,33.2,2.3,2.3,2.4,2.3,0500000US24003
11,31.9,29.5,1.9,1.7,2,1.7,0500000US24005
12,36.4,36.2,1.8,1.8,1.8,1.8,0500000US24009
13,30.1,23.8,2.1,1.2,2,1.2,0500000US24011
14,37.8,36.1,2.4,2.3,2.4,2.2,0500000US24013
15,29.6,27.3,1.8,1.7,1.8,1.6,0500000US24015
16,32.1,31.8,1.9,1.9,2,1.9,0500000US24017
17,28.9,18.3,2.4,0.9,2.2,1,0500000US24019
18,34.6,33.6,2.1,2,2.2,2.1,0500000US24021
19,25.1,13.1,1.9,0.8,1.7,0.8,0500000US24023
20,35,34.1,2.5,2.4,2.4,2.3,0500000US24025
21,36.9,36.7,2.7,2.7,2.6,2.6,0500000US24027
22,29,24.5,1.6,0.9,1.5,1,0500000US24029
23,34.7,33.8,2.2,2.1,2.1,2,0500000US24031
24,27.6,26.2,2.1,1.9,2,1.9,0500000US24033
1,29,26.5,1.8,1.6,2,1.7,0500000US25003
2,33.4,28.8,2.5,2,2.5,2,0500000US25005
3,3,3,0.3,0.3,0.3,0.3,0500000US25007
4,33.3,30.9,2.3,2,2.3,2.1,0500000US25009
5,34.8,32.7,2.1,1.8,2.1,1.8,0500000US25011
6,33.3,29.3,2.6,2,2.5,2.1,0500000US25013
7,37.5,36.5,2.4,2.3,2.4,2.4,0500000US25015
8,36.6,36,2.3,2.3,2.3,2.3,0500000US25017
9,9,8.9,0.8,0.8,0.7,0.7,0500000US25019
10,34.5,34.1,2.4,2.3,2.4,2.3,0500000US25021
11,31.6,29.4,2.5,2.3,2.5,2.3,0500000US25023
12,24.8,23,1.8,1.5,1.7,1.5,0500000US25025
13,33.7,32.3,2.4,2.2,2.4,2.2,0500000US25027
14,22.2,20.5,1.4,1.3,1.4,1.2,0500000US25001
1,32.5,28.7,2.5,2.2,2.7,2.5,0500000US29001
2,36.4,18.8,2.4,1.6,2.5,1.6,0500000US29005
3,19.4,10.7,1.6,0.6,1.6,0.6,0500000US29009
4,40,10.6,3.3,1.3,3.4,1.4,0500000US29011
5,29.3,13.5,3.1,1.6,3.1,1.6,0500000US29013
6,24.2,8.4,1.9,0.7,1.9,0.7,0500000US29015
7,6.8,2,0.5,0.2,0.5,0.2,0500000US29017
8,33.1,32.8,2.1,2.1,2.1,2.1,0500000US29019
9,31.5,27.6,2.5,2.2,2.5,2.2,0500000US29021
10,32.6,11.4,3.1,0.5,3.2,0.5,0500000US29023
11,32.9,9.6,2.8,0.9,2.8,0.9,0500000US29025
12,32.5,26.8,2.3,1.9,2.4,1.9,0500000US29027
13,16.1,11.1,1.3,0.8,1.2,0.8,0500000US29029
14,33.2,32.1,2.2,2.1,2.2,2.1,0500000US29031
15,29.2,21.9,1.8,1.2,1.7,1.1,0500000US29033
16,1.8,1,0.2,0.1,0.2,0.1,0500000US29035
17,35.4,34.9,2,2,2,2,0500000US29037
18,36.8,9,3,1,3,1,0500000US29039
19,35.4,13.5,2.2,0.9,2.2,0.9,0500000US29041
20,38,35.3,2,1.7,2,1.7,0500000US29043
21,24.2,13.6,2.3,1.2,2.3,1.3,0500000US29045
22,35.1,34.7,2.2,2.1,2.2,2.1,0500000US29047
23,33.5,27.3,2.2,1.8,2.2,1.7,0500000US29049
24,36.8,35.8,2,1.9,2,1.9,0500000US29051
25,30.5,30.1,2.3,2.2,2,2,0500000US29053
26,26.7,9.7,2.6,0.9,2.7,0.9,0500000US29055
27,36,8.6,3.2,0.8,3.2,0.8,0500000US29057
28,37.1,9.4,4,1.1,4,1.1,0500000US29059
29,25.7,16,1.7,1.1,1.6,1,0500000US29061
30,31.7,17.9,2.6,1.3,2.6,1.4,0500000US29063
31,23.2,6.8,3.4,1.1,3.1,1,0500000US29065
32,31.3,9.9,3.1,0.5,3.1,0.5,0500000US29069
33,34.9,25.7,2.4,1.5,2.4,1.5,0500000US29071
34,24.9,21.3,1.8,1.5,1.8,1.5,0500000US29073
35,33.7,30.5,2.2,1.9,2.2,1.9,0500000US29077
36,36.4,8.8,3.1,1.2,3,1.2,0500000US29079
37,33.2,23.7,2.6,1.8,2.7,2,0500000US29083
38,4.8,1.3,0.6,0.2,0.6,0.2,0500000US29085
39,30,7.5,2.5,0.8,2.5,0.8,0500000US29087
40,30.7,18.9,2.8,1.6,2.9,1.5,0500000US29091
41,16.8,6.8,1.7,0.3,1.7,0.3,0500000US29093
42,34.7,32.8,2.5,2.3,2.5,2.3,0500000US29099
43,29.4,26.7,1.9,1.7,1.9,1.6,0500000US29101
44,33,19.7,2.5,1.1,2.4,1.1,0500000US29105
45,35.2,25,2.9,2,2.9,2,0500000US29107
46,36.1,15.6,3.5,0.6,3.3,0.7,0500000US29111
47,38.4,20,3.2,1.9,3.3,1.9,0500000US29117
48,22.9,11.5,2.5,1.2,2.5,1.2,0500000US29119
49,27.2,15.5,2.8,1.5,2.8,1.3,0500000US29123
50,24,7,2.6,0.7,2.7,0.6,0500000US29125
51,22.3,5.2,1.5,0.6,1.6,0.6,0500000US29129
52,30.6,13.3,3.2,1.6,3.2,1.4,0500000US29131
53,32,11.2,3.5,0.6,3.8,0.7,0500000US29133
54,30.5,15.8,2.7,1.1,2.5,1.1,0500000US29137
55,29.5,13.3,1.7,0.6,1.7,0.6,0500000US29139
56,24.5,9,2,0.4,2.1,0.5,0500000US29143
57,33.9,20.8,2.9,1.5,3,1.5,0500000US29145
58,8.3,2.2,0.6,0.2,0.8,0.3,0500000US29149
59,22.1,13.5,1.8,0.9,1.7,0.9,0500000US29151
60,17,4.2,1.7,0.3,1.9,0.4,0500000US29153
61,37.8,19.5,3.7,1.4,3.6,1.4,0500000US29157
62,30.3,27.6,2.3,2,2.2,1.9,0500000US29159
63,27.9,24.7,2.1,1.7,2.1,1.8,0500000US29161
64,34,33.7,2.3,2.3,2.3,2.3,0500000US29165
65,37,18.3,3.5,1.5,3.5,1.6,0500000US29167
66,25.8,13.9,1.3,0.8,1.5,0.8,0500000US29171
67,30.5,29.9,2.4,2.4,2.3,2.3,0500000US29173
68,35.8,23.6,2.5,1.6,2.6,1.5,0500000US29177
69,10.1,3,1.6,0.1,1.5,0.1,0500000US29179
70,5.3,1.7,0.4,0.2,0.4,0.2,0500000US29181
71,29.4,7.1,2.2,0.6,2.3,0.6,0500000US29185
72,36.4,16.6,3.1,0.8,3.1,0.9,0500000US29186
73,38.2,35.6,2.4,2.1,2.4,2.1,0500000US29189
74,34.4,18.4,3.2,1.9,3.2,2,0500000US29195
75,26.4,6.5,2.3,0.7,2.4,0.7,0500000US29197
76,32,19.1,3,1.3,2.9,1.2,0500000US29201
77,5.3,1.6,0.5,0.2,0.6,0.2,0500000US29203
78,31.9,24.3,2.6,1.9,2.7,2,0500000US29205
79,36.5,10.8,3.7,0.5,3.7,0.5,0500000US29207
80,25.3,15.4,2,0.9,2,0.9,0500000US29209
81,29.2,7.7,2.2,0.6,2.4,0.8,0500000US29211
82,24.7,18.6,2.1,1.3,2,1.3,0500000US29213
83,31.9,8.2,3.4,0.9,3.4,0.9,0500000US29215
84,35.3,16.6,3.5,1.3,3.3,1.6,0500000US29217
85,29.3,28.9,2.2,2.1,2.2,2.1,0500000US29219
86,21.5,7.9,2.5,0.7,2.4,0.6,0500000US29221
87,5.5,1.8,0.6,0.2,0.6,0.2,0500000US29223
88,37.3,18.4,3.6,1.5,3.6,1.6,0500000US29225
89,32.2,9.4,2.8,1.3,2.8,1.3,0500000US29227
90,31,12.2,2.8,1.1,2.8,1.1,0500000US29229
91,25.4,21.4,2.1,1.4,2,1.5,0500000US29510
92,3.9,1.1,0.4,0.1,0.4,0.1,0500000US29067
93,27.1,26.8,2.3,2.2,2.3,2.2,0500000US29075
94,25.5,25,2.1,2,2.1,2.1,0500000US29081
95,33.8,16.8,3.4,1.9,3.4,1.9,0500000US29089
96,30,26.9,2.2,1.8,2.1,1.8,0500000US29095
97,27.8,5.5,2,0.5,2,0.5,0500000US29103
98,33.2,20.5,2.4,1.3,2.4,1.4,0500000US29109
99,33.2,22.1,2.6,1.7,2.6,1.7,0500000US29115
100,34.5,25.6,2.4,2,2.6,2.1,0500000US29121
101,36,33.3,2,1.7,2,1.8,0500000US29127
102,28.8,28.3,2.1,2,2.1,2.1,0500000US29135
103,18.1,11.5,1.6,1.1,1.6,1,0500000US29141
104,30.4,30.1,2.5,2.5,2.4,2.4,0500000US29147
105,27.5,9.8,2.9,0.4,2.9,0.4,0500000US29155
106,33.2,19.5,2.9,1.5,3,1.6,0500000US29163
